,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
31125,1,4,7,1,  4, 0, 1, 1,0,0, 1,*0.07894737,29
31128,1,5,7,1,  3, 0, 1, 1,0,0, 1,*0.07894737,29
31345,1,3,1,1,  2, 0, 1, 1,0,0, 0,*0.25000000, 7
31447,1,4,*6,1,  3, 0, 0, 0,0,0, 0,0.87775891,20
31643,1,3,*6,1,  7, 2, 0, 3,0,0, 0,0.83848797,27
31898,1,3,*2,1,  8, 0, 2, 0,0,0, 0,0.70000000, 4
31936,1,4,1,1,  8, 0, 0, 1,0,0,*15,0.58333333, 1
32027,1,4,1,*0,  4, 1, 1, 0,0,0, 2,0.33333333, 1
32188,1,4,4,*0,  4, 1, 0, 0,0,0, 0,0.66666667, 2
32243,1,*2,1,1,  7, 1, 0, 4,0,0, 1,0.83673469, 5
32244,1,*2,1,1,  8, 1, 0, 4,0,0, 1,0.83673469, 5
32302,1,4,*2,1, 10, 0, 0, 1,0,0, 0,0.71428571, 3
32364,1,4,7,*0,  1, 0, 0, 0,0,0, 0,0.61674009,13
32482,1,3,4,*0,  6, 1, 0, 0,0,0, 2,0.84068279, 8
32560,2,3,*2,1, 14, 0, 1, 1,0,0, 1,*0.20000000, 1
32650,1,4,1,*0,  6, 0, 1, 0,0,0, 3,0.60000000, 4
32727,1,3,*2,1, 22, 0, 0, 4,0,0, 1,0.51282051,18
32766,1,4,1,*0,  3, 2, 1, 0,0,0, 0,0.66666667, 3
32770,1,3,*6,1, 12, 1, 0, 1,0,0, 1,0.85420240,21
32874,1,4,*6,1,  3, 0, 0, 4,0,0, 1,0.50000000, 1
32875,1,4,*6,1, 10, 0, 0, 4,0,0, 2,0.75000000, 1
32881,1,*5,4,1,  6, 0, 1, 4,0,0, 1,0.60294118,16
32883,6,*5,*4,1,  8, 0,* 1,* 4,0,0,* 3,*0.60294118,16
32888,1,*5,4,1,  9, 0, 1, 1,0,0, 4,0.88235294, 7
32889,1,*5,4,1,  9, 0, 1, 1,0,0, 4,0.88235294, 7
33047,1,*1,1,1, 22, 0, 2, 4,1,0, 2,0.59090909,14
33304,1,3,2,1,105,*13, 0, 4,0,0, 3,0.73046875,10
33327,2,3,7,*0, 11, 0, 0, 0,0,0,*14,0.33333333,15
33490,1,3,1,*0, 10, 3, 0, 0,0,1, 3,0.84788732, 5
33624,1,3,1,1, 11, 0, 0, 3,0,0,*17,0.72115385,19
33631,1,3,*2,1, 25, 0, 0, 1,0,0, 0,0.85148515,25
33871,3,3,1,*0,  7, 1,* 6, 0,0,1,*10,0.66666667, 1
33901,1,3,*3,1,  4, 0, 0, 0,0,0, 0,0.91516147,32
34102,2,3,*2,1,  9,* 7, 0, 4,0,0, 1,0.84691011, 6
34118,1,3,*2,1, 81, 7, 0, 2,0,0, 2,0.84691011, 6
34134,9,*4,*4,1, 16,* 2,* 0,* 4,*1,*0, 1,*0.66666667,* 1
34150,1,3,4,1, 57, 3, 0, 2,*2,0, 2,0.85714286, 6
34262,1,4,1,1, 13, 0, 1, 4,0,1, 0,*0.20000000, 2
34559,1,3,4,1, 14, 0, 0, 4,*1,0, 1,0.40909091, 8
34827,1,3,*2,1, 11, 0, 1, 2,0,0, 1,0.90909091, 6
34839,1,*5,1,1, 29, 0, 0, 2,0,1, 1,0.66666667, 1
34840,1,*5,1,1, 30, 0, 0, 2,0,1, 1,0.66666667, 1
34923,1,4,*2,1, 13, 2, 0, 2,0,0, 0,0.88823529,20
35012,1,3,*2,1, 82, 5, 0, 1,0,1, 1,0.33333333, 1
35069,1,2,*6,1, 41, 3, 0, 0,0,0, 7,0.75000000, 3
35244,4,*1,1,1, 26,* 2, 1, 1,*1,0, 2,0.83969466,* 1
35288,1,3,*2,1, 42, 5, 0, 2,0,1, 1,0.85041551, 1
35291,1,*4,1,1, 23, 0, 2, 0,0,0, 0,0.75268817,11
35351,1,3,1,*0, 15, 1, 1, 0,0,0,10,0.83290816,10
35352,1,3,1,*0, 15, 1, 1, 0,0,0,10,0.84346035,10
35363,1,3,1,1, 27, 0, 2, 2,0,*2, 1,0.96153846, 2
35381,1,3,*2,1,  8, 1, 0, 0,0,0, 1,0.90909091, 5
35501,1,5,*6,1, 15, 0, 0, 4,0,0, 0,0.84827586, 9
35511,1,3,4,1, 62, 2, 0, 4,*1,1, 1,0.88486842, 5
35943,1,1,1,1, 50, 0, 3, 3,*2,1, 2,0.77049180, 6
36020,1,3,*2,1,135, 4, 0, 2,0,0, 2,0.66666667, 6
36255,1,3,*2,1, 29, 1, 1, 2,0,0, 1,0.83773585, 8
36342,1,4,*6,1,  5, 0, 0, 2,0,0, 1,0.89534884,22
36346,1,*2,7,1,  3, 0, 0, 2,0,0, 1,0.94117647, 5
36502,3,3,*7,1, 23,* 1, 0, 2,0,0, 2,0.90909091,* 2
36536,1,3,*3,1, 13, 1, 0, 1,0,0, 0,0.92857143, 6
36700,1,*1,1,1,  5, 0, 0, 1,0,0, 0,0.85971944, 9
36761,1,*1,1,1,  0, 0, 0, 1,0,0, 0,0.85971944,14
36997,1,3,7,1, 30, 2, 1, 1,0,*2, 1,0.64516129, 9
37050,1,2,*2,1, 50, 0, 1, 1,1,1, 5,0.50000000, 1
37347,1,3,4,*0, 24, 0, 1, 3,0,0, 1,0.91262136, 5
37348,1,3,4,*0, 25, 0, 1, 3,0,0, 1,0.91262136, 5
37349,5,*2,*4,*0, 27, 0,* 1, 3,*1,0, 1,0.91262136, 5
37350,1,2,4,*0, 27, 0, 1, 3,1,0, 2,0.91262136, 5
37351,2,*2,4,*0, 27, 0, 1, 3,1,0, 2,0.92423428, 5
37352,7,*2,*4,*0, 27,* 0,* 1,* 4,1,0, 3,*0.92423428, 5
37354,1,2,4,*0, 27, 0, 1, 5,1,0, 5,0.92423428, 5
37355,3,*2,*4,*0, 27, 0, 1, 5,1,0, 6,0.92423428, 5
37356,4,*2,*4,*0, 28, 0, 1, 5,1,0,* 7,0.92423428, 5
37357,1,2,4,*0, 28, 0, 1, 5,1,0, 8,0.92423428, 5
37358,1,2,4,*0, 29, 0, 1, 2,1,0, 9,0.92423428, 5
37360,1,2,4,*0, 29, 0, 1, 2,1,0, 9,0.91407407, 5
37361,1,2,4,*0, 29, 0, 1, 2,1,0,10,0.91407407, 5
37679,1,3,1,1, 11, 0,* 7, 4,0,0, 1,0.81694915, 8
37703,1,1,*2,1, 18, 0, 1, 1,1,0, 1,0.75675676, 2
37726,1,3,*4,1, 75, 0, 1, 0,0,0, 0,0.92423428,34
37862,1,3,*7,1, 15, 0, 0, 2,0,0, 1,0.88025890, 6
37865,1,3,7,*0, 16, 0, 0, 0,0,0, 3,0.88025890, 6
37942,1,3,*7,1, 31, 0, 0, 4,0,0, 2,0.88025890,11
38140,1,*1,1,1, 18, 0, 3, 3,0,0, 1,0.52380952, 7
38187,1,*1,1,1,  8, 0, 2, 4,0,0, 1,0.83208955,12
38239,2,3,4,*0, 22, 0, 0, 0,0,1,*13,0.83290816, 8
38241,2,*1,1,*0, 18, 0, 1, 1,0,0, 0,0.75000000, 9
38243,2,*1,1,*0, 20, 0, 1, 1,0,0, 0,0.75000000, 9
38246,4,*1,1,*0, 25, 0, 1, 1,*0,0, 0,0.69230769,* 1
38247,2,*1,1,*0, 25, 0, 1, 1,0,0, 0,0.64285714, 1
38248,2,*1,1,*0, 25, 0, 1, 1,0,0, 0,0.78571429, 1
38571,1,4,*2,1, 28, 1, 0, 2,0,0, 1,0.50000000, 1
38710,1,3,*6,1, 16, 0, 2, 2,0,0, 2,0.83290816, 9
38809,2,4,*2,1,  5, 0, 0, 0,0,0, 0,*0.25000000, 4
38912,1,3,1,*0, 18, 2, 0, 0,0,0, 5,0.83290816,11
39195,1,3,2,*0,101, 5, 0, 0,0,0, 2,0.80000000, 1
39205,1,4,*2,1, 11, 0, 0, 1,0,0, 0,0.73170732, 6
39211,1,3,*2,1, 27, 0, 2, 2,0,0, 1,0.83695652,11
39213,1,4,*6,1, 12, 0, 2, 2,0,0, 1,0.33333333, 2
39482,2,*2,*3,1,  4, 1, 2, 3,0,0, 0,0.59782609, 6
39588,1,3,1,0, 18, 0, 1, 3,*3,1, 9,0.40000000, 8
40060,1,3,1,*0,  2, 0, 1, 0,0,0, 1,0.33333333, 2
40523,1,*5,1,1, 13, 1, 0, 0,0,0, 0,0.73170732, 1
41191,1,4,3,*0,  6, 0, 0, 0,0,0, 0,0.85937500, 5
41425,1,2,*6,1,  4, 0, 0, 3,0,0, 1,0.73170732, 7
41426,1,2,*6,1,  5, 0, 0, 3,0,0, 1,0.73170732, 7
41429,1,3,*6,1,  6, 0, 0, 3,1,0, 1,0.73732719, 7
41453,1,3,*6,1, 47, 2, 0, 3,1,0, 6,0.72893773, 4
41456,1,3,*6,1, 10, 0, 0, 3,1,0, 1,0.73170732, 6
41457,1,3,*6,1, 16, 0, 0, 3,1,0, 1,0.73170732, 6
41727,6,*4,*1,1, 12, 0,* 0,* 5,0,0, 1,*0.72946860,*10
41771,1,3,*6,1,  7, 0, 1, 4,0,0, 1,0.72596154,11
41772,1,3,*6,1, 14, 0, 1, 4,0,0, 1,0.73732719,11
41959,1,4,1,*0,  5, 0, 1, 4,0,0, 6,0.74007220, 1
42022,6,*5,*1,1,  8, 0,* 0,* 5,0,0,* 0,*0.84552846,36
42023,2,*5,1,1,  8, 0, 0,* 5,0,0, 0,0.84552846,35
42025,1,*5,1,1,  8, 0, 0, 4,0,0, 1,0.85772358,34
42027,1,*5,1,1,  8, 0, 0, 4,0,0, 2,0.85772358,33
42067,1,3,*2,1, 18, 0, 0, 3,0,0, 0,0.86842105, 1
42079,1,3,*2,1, 41, 0, 0, 3,0,0, 0,0.89743590, 1
42290,1,1,1,1, 49, 0, 5, 5,*2,0, 2,0.70000000, 9
42400,1,3,7,*0, 18, 0, 1, 0,0,0, 4,0.91666667, 8
42443,2,3,1,*0,  3, 1, 0, 0,0,0,*11,0.69230769, 1
42628,1,3,4,*0,  4, 0, 0, 0,0,0, 0,0.61674009,24
42867,1,*1,3,1,  6, 0, 1, 1,0,0, 0,0.53284672,14
42943,1,3,*2,1, 35, 0, 0, 2,0,1, 1,0.40000000, 2
42985,1,4,1,1, 14, 0, 1, 2,0,0, 1,0.77894737,* 1
43053,1,3,7,*0,  1, 0, 0, 0,0,0, 1,0.55813953,19
43094,1,*1,7,1,  9, 0, 0, 1,0,0, 3,0.54744526,26
43354,1,2,1,*0,  3, 0, 1, 0,0,0, 0,0.80000000, 2
43384,1,*5,7,1,  4, 1, 2, 2,0,0, 0,0.89847716,21
43388,1,4,1,1,  9, 0, 0, 1,0,0, 1,*0.20000000, 1
43430,1,*5,1,1,  4, 0, 2, 5,0,0, 1,0.89393939,22
43431,1,*5,1,1,  8, 0, 2, 5,0,0, 1,0.89393939,22
43433,2,*1,1,1,  2, 0, 0,* 8,0,1, 0,0.83290816,21
43434,6,*1,1,1, 13,* 1, 0,* 8,*0,*1,* 0,0.83290816,21
43587,1,3,2,1, 27,*10, 0, 2,0,0, 1,0.96153846, 1
43715,1,2,1,*0,  2, 2, 1, 1,0,0, 0,0.92857143, 2
44085,1,1,7,1, 35, 0, 3, 4,*2,0, 2,0.88235294,23
44711,2,3,*3,1, 13, 0, 0, 0,0,0, 0,*0.92422625,13
44723,1,4,4,1, 21, 0, 4, 2,0,*2, 1,0.75000000, 1
44724,1,*1,1,1, 10, 1, 0, 3,0,0, 0,0.88855422,21
44725,1,*1,1,1, 21, 1, 0, 3,0,0, 0,0.88855422,21
44729,1,*1,1,1, 36, 1, 0, 3,0,0, 0,0.88855422,21
45078,1,*2,1,1,  9, 0, 1, 3,0,0, 3,0.92373333,35
45093,1,4,1,*0,  8, 0, 1, 0,0,0, 4,0.72727273, 1
45355,1,3,*3,1,  1, 1, 3, 3,0,0, 0,0.93396226, 7
45392,1,2,1,1, 16, 0,* 7, 6,0,1, 1,0.86234818,34
45393,1,2,1,1, 21, 0,* 7, 6,0,1, 1,0.86234818,34
45394,1,2,1,1, 29, 0,* 7, 6,0,1, 1,0.86234818,34
45591,1,4,1,1,  2, 0,* 6, 1,0,0, 0,0.87948718,21
45592,1,3,1,1, 18, 1,* 6, 7,0,0, 1,0.85600000,37
45593,1,3,1,1, 26, 1,* 6, 6,0,0, 2,0.86800000,34
45912,1,2,1,1, 50, 0, 1, 6,1,0, 3,*0.20000000, 2
45938,1,*2,7,1, 17, 0, 0, 4,0,1, 1,0.57931034, 4
45940,1,*2,7,1, 17, 0, 0, 4,0,1, 1,0.55000000, 4
45990,1,3,1,1, 15, 0,* 4, 4,0,0, 1,0.87250996,33
46156,1,4,4,1,  5, 0, 1, 0,0,0, 0,0.66666667,* 1
46340,1,3,2,1, 97, 8, 0, 1,0,0, 1,*0.25000000, 2
46490,1,4,4,1, 22, 0, 1, 2,0,0, 3,*0.25000000, 2
46562,1,*1,7,1, 16, 0, 4, 3,0,1, 0,0.88679245,25
46596,1,*4,1,1,  5, 0, 1, 4,0,0, 1,0.90163934,10
46853,1,3,7,1,  1, 0, 0, 3,0,0, 0,0.89910979,* 1
46858,5,*5,*3,1, 14, 0,* 1, 3,*1,0, 1,*0.92303609,35
46895,1,3,4,1, 18, 1, 3, 2,0,*2, 1,0.83333333, 1
47202,1,3,1,*0,  1, 0, 1, 0,0,0, 0,0.50000000,17
47330,1,3,1,*0,  3, 2, 4, 0,0,0, 3,0.57954545, 5
47474,1,1,3,1, 64, 3,* 7, 5,0,0, 2,0.57575758,32
47485,1,*1,7,1, 28, 0, 0, 6,0,1, 1,0.55000000,32
47490,3,*4,1,1, 10, 0, 0,* 6,0,*1, 0,0.83040201,18
48049,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.52727273,15
48051,1,3,3,*0,  5, 0, 0, 0,0,0, 0,0.50000000, 1
48228,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.52727273,25
48231,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.52727273,25
48234,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.52727273,25
48237,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.52727273,25
48253,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.56716418,18
48334,2,2,*2,1, 41, 1, 0, 1,*2,0, 3,0.68780488,18
48352,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.53521127,18
48364,1,3,*2,1,  2, 1, 0, 0,0,0, 0,0.58730159,20
48414,1,3,*2,1,  2, 2, 1, 1,0,1, 1,0.58974359,28
48445,1,3,*2,1,  1, 1, 0, 0,0,0, 0,0.58762887,18
48495,1,3,*2,1, 31, 1, 0, 0,0,0, 0,0.50793651,18
48571,1,1,*2,1, 47, 1, 0, 1,1,0, 3,0.62755102,18
48612,1,3,*2,1,  5, 1, 0, 0,0,0, 0,0.53125000,18
48670,1,3,*2,1,  2, 1, 0, 0,0,0, 0,0.57142857, 4
48683,1,3,*2,1, 21, 3, 0, 2,0,0, 1,0.33333333, 4
48698,1,4,*2,1, 41, 0, 0, 4,0,0, 3,0.92307692,10
48827,2,3,2,*0, 24,*20, 1, 0,0,1, 6,0.67034991,28
48908,1,4,4,*0, 19, 3, 1, 1,0,1, 1,0.83125000,36
49031,1,*5,7,1, 12, 0, 0, 6,0,0, 1,0.83146067,19
49076,1,4,*2,1, 37, 1, 0, 1,0,0, 1,0.42857143, 5
49083,1,4,*5,1,  9, 0, 0, 1,0,0, 1,0.30000000, 6
49201,1,3,4,1, 50, 0, 1, 0,0,*2, 0,0.77500000, 1
49249,1,4,1,1,  5, 0,* 6, 5,0,0, 1,0.66666667,20
49326,4,*1,1,1,  7, 0,* 1,* 6,0,*1, 2,0.83042394,18
49362,1,4,*6,1, 11, 0, 0, 2,0,0, 1,0.89126853,19
49460,1,1,3,*0, 62, 2, 1, 0,0,0, 2,0.77054795,29
49605,1,4,4,1,  9, 1, 0,* 7,0,0, 1,0.77054795,42
49702,1,3,1,1, 53, 0, 0, 6,0,0,*15,0.86713287,20
49705,1,3,1,1, 54, 0, 0, 5,0,0,*16,0.85587583,20
49707,1,3,1,1, 54, 0, 0, 5,0,0,*18,0.85587583,20
49710,1,3,1,1, 54, 1, 0, 5,0,0,*20,0.85587583,20
49712,1,3,1,1, 54, 1, 0, 5,0,0,*21,0.86625514,20
49713,1,3,1,1, 54, 1, 0, 5,0,0,*21,0.87909836,20
49715,1,3,1,1, 54, 1, 0, 7,0,0,*23,0.87909836,20
49717,1,3,1,1, 54, 1, 0, 6,0,0,*24,0.88979592,20
49718,1,3,1,1, 54, 1, 0, 6,0,0,*25,0.88979592,20
49721,1,3,1,1, 54, 1, 0, 5,0,0,*28,0.88979592,20
49722,1,3,1,1, 55, 1, 0, 5,0,0,*28,0.88979592,20
49724,1,3,1,1, 55, 1, 0, 5,0,0,*30,0.88979592,20
49725,1,3,1,1, 55, 1, 0, 5,0,0,*31,0.88979592,20
49726,1,3,1,1, 55, 1, 0, 6,0,0,*32,0.88979592,20
49727,2,3,1,1, 55, 1, 0,* 6,0,0,*33,0.88979592,20
49729,1,3,1,1, 56, 1, 0, 3,0,0,*34,0.88979592,20
49730,1,3,1,1, 56, 1, 0, 3,0,0,*34,0.90000000,20
49731,1,3,1,1, 56, 2, 0, 3,0,0,*34,0.90000000,20
49732,2,3,1,1, 57, 2, 0,* 3,0,0,*34,0.90000000,20
49733,2,3,1,1, 58, 2, 0,* 0,0,0,*35,0.90000000,20
49755,1,1,*3,1, 47, 0, 1, 1,1,0, 1,0.83271375, 2
49762,1,1,*3,1, 64, 0, 1, 1,1,0, 1,0.83271375, 2
49857,1,*1,1,1,  1, 0, 1, 1,0,0, 0,0.82131661, 5
50136,1,4,*2,1,  8, 0, 1, 0,0,0, 0,0.86956522, 2
50147,1,3,3,*0, 11, 2, 0, 0,1,0, 6,0.95652174,15
50339,1,4,*6,1, 12, 0, 1, 3,0,0, 2,0.62500000,28
50446,1,3,1,1, 61, 1, 0, 6,0,0, 1,*0.20000000, 2
50500,1,3,4,*0, 27, 0, 0, 0,0,0, 9,0.89193303,18
50518,1,4,*6,1, 10, 0, 0, 2,0,0, 2,0.89034370,20
50594,1,4,1,1, 13, 0, 1, 0,*1,0, 1,0.83190184,15
50746,5,*4,*3,1, 15, 0,* 1,* 4,0,0, 1,*0.73983740, 3
50747,2,4,*3,1, 15, 0, 1,* 4,0,0, 1,0.72868217, 3
50759,1,4,*6,1,  7, 0, 0, 1,0,1, 1,0.88907015,21
50792,1,3,*3,1, 10, 0, 0, 5,0,0, 1,0.74688797,11
50793,2,3,*3,1, 13, 0, 0,* 5,0,0, 1,0.74688797,11
50827,1,4,*5,1,  1, 0, 0, 1,0,0, 0,0.56842105, 8
51074,1,4,*2,1,  8, 2, 0, 1,0,0, 1,0.56250000, 4
51117,1,4,*6,1, 16, 0, 2, 4,0,0, 1,0.88785047,24
51155,1,3,*3,1,  6, 0, 0, 1,0,0, 0,0.83251834, 7
51370,1,3,*2,1, 73, 2, 0, 3,0,0, 4,0.90000000, 8
51564,3,3,1,1, 58, 0,* 1,* 6,0,0,* 1,0.89430894,20
51662,1,3,3,*0, 17, 1, 0, 0,0,0, 0,0.59693878,12
51670,1,3,*7,1, 21, 0, 0, 3,0,0, 1,0.92429022,38
51705,1,4,1,1, 15, 0, 0, 5,*1,0, 1,0.73387097,11
51769,1,3,1,1,  4, 0, 0, 2,0,0, 1,0.69230769,* 1
51773,1,3,1,1,  8, 0, 0, 2,0,0, 1,0.69230769,* 1
51989,1,1,1,*0, 13, 2, 1, 1,1,1, 3,0.70542636, 3
52022,1,3,1,1, 48, 0, 1, 6,0,1,*19,0.55555556, 3
52027,2,3,1,1, 49, 0, 1,* 0,0,1,*23,0.55555556, 3
52037,5,*4,*1,1, 20, 0,* 0,* 5,0,0, 1,0.88571429,* 1
52341,1,3,2,1,  2,*82, 1, 0,2,0, 1,0.74885845,24
52342,1,3,2,1,  2,*81, 1, 0,2,0, 1,0.74885845,24
52505,3,1,*2,1, 75, 2, 0, 1,*2,*4, 3,0.71090047,28
52568,2,4,*3,1, 50, 2, 0, 0,0,0,* 0,0.90114416, 2
52792,2,3,*2,*0,  0, 1, 0, 1,0,0, 1,0.62755102,26
52808,1,3,*2,1,  1, 1, 0, 1,0,0, 0,0.58762887,26
52904,1,3,*3,1, 30, 0, 0, 0,0,0, 0,0.92279604,39
52943,1,3,*2,1, 16, 1, 2, 2,0,0, 1,0.57142857, 4
52977,1,3,*2,1, 12, 0, 1, 4,0,0, 1,0.66666667, 1
52983,1,*2,1,1, 19, 1, 0, 0,0,0, 0,0.92339760,40
53053,1,5,*6,1,  6, 0, 0, 1,0,0, 0,0.88888889,28
53054,1,5,*6,1,  7, 0, 0, 1,0,0, 0,0.88888889,28
53055,1,5,*6,1,  8, 0, 0, 1,0,0, 0,0.88888889,28
53105,1,3,4,1, 92, 4, 0, 4,0,*6, 2,0.57142857,27
53115,1,3,*3,1,  6, 0, 1, 3,0,0, 1,0.74103586,43
53119,1,3,*3,1,  7, 0, 1, 3,0,0, 1,0.73046875,40
53143,1,*1,1,1, 10, 0, 0, 4,0,1, 0,0.89534884,20
53144,1,*1,1,1, 25, 0, 0, 4,0,1, 0,0.89534884,20
53145,1,*1,1,1, 28, 0, 0, 4,0,1, 0,0.89534884,20
53146,3,*1,1,1, 29, 0, 0, 4,*0,*1, 0,0.89534884,20
53152,1,3,1,1, 16, 0, 0,* 6,0,0, 2,0.89534884,20
53213,2,3,*2,1, 10, 4, 0, 1,0,*2, 0,0.59895833,29
53261,1,2,*2,1,  4, 2, 0, 1,0,0, 0,0.96610169, 4
53345,2,3,4,1, 90, 1, 2, 1,*2,*6, 4,0.66666667, 1
53348,1,4,1,*0,  8, 0, 0, 0,0,0, 0,0.95522388, 8
53353,1,4,1,*0,  9, 1, 0, 0,0,0, 2,0.91666667,20
53501,2,3,*1,1,  9, 0, 0,* 6,0,0, 1,0.89565217,21
53533,1,3,3,*0, 20, 1, 0, 0,0,0, 0,0.90234915,12
53640,1,3,1,1, 16,* 1, 1, 3,0,0, 0,0.82131661, 6
53870,1,3,*2,1, 11, 0, 1, 2,0,0, 1,0.82649842, 6
53872,1,3,*2,1, 13, 0, 1, 3,0,0, 2,0.82649842, 6
53946,2,3,*7,1,  4, 0, 0,* 6,0,0, 1,0.89595376,22
54092,1,3,1,1, 12, 0, 0, 0,0,*1, 0,0.89634146, 6
54104,1,3,7,*0,  4, 0, 0, 0,0,0, 0,0.93377483, 9
54283,1,*1,1,1, 30, 0, 1, 3,1,1, 1,0.81159420,11
54285,3,3,*7,1,  3, 0,* 1,* 6,0,0, 1,0.91743119,13
54302,1,4,*6,1,  1, 1, 0, 0,0,0, 0,0.90000000, 5
54418,2,*4,*3,1, 14, 0, 0, 2,0,0, 0,0.72868217,11
54449,1,3,*6,1, 26, 1, 0, 0,0,1, 0,0.72868217, 4
54451,1,3,*6,1, 31, 1, 0, 4,0,1, 1,0.74131274, 4
54545,7,*3,*1,1, 39,* 1, 0,* 6,0,0,* 1,*0.90192926,*19
54555,6,3,*7,1, 62,* 1, 0,* 6,0,0,* 1,*0.90192926,*19
55186,2,3,1,1, 15,* 1, 0,* 6,0,0, 1,0.89760000,22
55187,3,3,*7,1, 15,* 1, 0,* 6,0,0, 1,0.89760000,22
55189,5,3,*7,1, 26,* 1, 0,* 6,0,0,* 1,0.89760000,*22
55375,2,3,*7,1, 59, 0, 0,* 6,0,0, 1,0.89616613,23
55377,6,*3,*7,1, 71,* 0, 0,* 6,0,0,* 1,0.89616613,*23
55378,4,3,*7,1, 71, 0, 0,* 6,0,0,* 1,0.89616613,*22
55632,1,5,*6,1,  5, 0, 1, 1,0,0, 0,0.87500000,32
55638,3,3,*1,1, 18, 0, 0,* 6,0,0, 2,0.89173789,*20
55818,1,*1,1,1, 15, 0, 0, 0,0,0, 0,0.82335329,33
55819,1,*1,1,1, 19, 0, 0, 4,0,0, 1,0.82335329,32
55824,1,*1,1,1, 35, 0, 0, 4,0,0, 2,0.82335329,32
55860,2,2,*6,*0, 11, 0, 1, 0,1,0, 2,0.75000000, 3
55881,2,3,*7,1, 16, 0, 0, 3,0,0, 1,*0.92253165,41
56011,1,3,*6,1, 16, 0, 1, 1,0,0, 0,0.55555556, 3
56012,1,3,1,1,  8, 0, 1, 1,0,*1, 1,0.75000000, 5
56095,2,*5,1,1, 10, 0, 0,* 6,0,0, 1,0.89772727,21
56096,2,*5,1,1, 11, 0, 0,* 6,0,0, 1,0.89772727,21
56097,2,*5,1,1, 12, 0, 0,* 6,0,0, 1,0.89772727,21
56209,2,*1,1,1, 11, 0, 1, 3,*2,0, 2,0.80585106, 5
56219,1,1,1,1, 12, 1, 2, 4,*2,0, 3,0.86026201, 3
56314,1,4,*6,1, 13, 1, 2, 6,0,0, 1,0.66666667, 4
56354,1,3,1,1, 16, 0,* 6, 4,0,0, 0,0.91353383,22
56375,1,*5,1,1, 12, 0, 0, 6,0,0, 1,0.55000000, 5
56463,7,*4,*1,1,* 25, 0,* 1,* 4,0,0, 2,*0.60000000,* 2
56517,1,3,1,*0,  8, 0, 1, 0,0,0, 1,0.90849673,29
56552,1,3,*4,1, 13, 0, 1, 4,0,0, 1,0.88064516, 7
56758,1,4,1,*0,  4, 0, 0, 0,0,0, 8,0.83433373, 8
56854,1,*4,1,1, 34, 0, 0, 1,0,0, 0,0.76923077, 9
56855,1,*4,1,1, 35, 0, 0, 2,0,0, 1,0.76923077, 9
56925,1,2,1,1,  3, 1,* 5, 0,1,0, 0,0.60000000, 2
56970,1,4,1,1, 34, 1, 1, 4,0,*2, 3,0.66666667, 1
56991,1,3,1,1, 19, 1, 1,* 6,0,0, 1,0.50000000, 7
56993,1,3,1,1, 26, 1, 1,* 6,0,0, 1,0.50000000, 7
56994,5,3,1,1, 27,* 1,* 1,* 6,0,0, 1,*0.50000000,* 7
57052,1,*4,7,1,  8, 0, 1, 1,0,0, 0,0.90671642,24
57092,1,3,*6,1,  5, 0, 0, 5,0,0, 0,0.89355742,23
57111,1,3,7,*0,  2, 0, 0, 0,0,0, 0,0.90370370,24
57127,1,2,3,*0,  8, 0, 2, 0,1,0, 2,0.60891089,31
57168,2,2,1,1, 13, 0,* 6, 1,0,0,*18,0.58139535,30
57254,1,3,*2,1, 20, 0, 0, 1,0,1, 1,0.66666667, 2
57419,6,*5,*7,1, 12, 0,* 3,* 5,*0,0, 2,0.86842105,*33
57768,1,*2,1,1,  7, 0, 0, 3,0,0, 0,0.80898876, 4
57914,1,3,*2,1,  7, 1, 1, 1,0,0, 1,0.50000000, 2
57927,2,*4,*7,1,  9, 0, 1, 1,0,0, 1,0.50000000, 2
57935,1,4,1,1, 16, 1, 1, 1,0,0, 0,*0.12500000, 2
57954,1,*1,1,1,  7, 0, 1, 0,0,1, 0,0.66666667, 1
57987,2,3,7,*0,  6, 1, 0, 1,0,0, 3,*0.25000000, 5
58040,1,3,1,*0, 15, 0, 0, 0,0,1, 0,0.73076923, 6
58324,1,3,1,*0,  5, 0, 1, 0,0,0, 8,0.57142857, 3
58602,2,3,*7,1, 10,* 1, 0, 1,0,0, 1,0.91854073, 5
58612,1,3,1,*0,  4, 0, 1, 0,0,0, 0,0.71428571,12
58793,1,3,*4,1, 20, 0, 1, 2,0,0, 2,0.80585106, 8
59056,1,1,4,1,  1, 5, 0, 1,*2,0, 1,0.87909836,35
59086,1,1,7,1, 16, 0, 0, 1,*2,0, 1,0.87909836, 2
59210,1,5,*6,1,  3, 0, 1, 0,0,0, 0,0.80392157, 5
59264,1,5,*6,1,  4, 1, 1, 0,0,0, 0,0.85000000, 2
59270,1,*1,1,1, 10, 0, 0, 3,1,0, 1,0.60000000,33
