,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
20531,1,3,4,1, 1, 1,0,0,0,* 2, 0,0.52317881,21
20538,1,3,1,1, 1, 0,0,1,0, 1, 0,*0.16666667, 4
20591,2,*4,*2,1, 1, 0,0,1,0, 1, 0,0.50000000, 3
20665,1,3,3,0, 4, 1,1,0,0, 0, 5,*0.92523364,23
20685,1,*5,4,1, 0, 0,1,1,0, 0, 0,0.36363636, 5
20690,1,3,7,1, 1, 0,0,1,0,* 2, 1,0.75000000,10
20698,1,3,7,*0, 1, 0,0,0,0, 0, 0,0.55882353,25
20713,2,3,*7,1, 3, 0,0,1,0,* 1, 1,0.76744186,13
20736,2,3,1,*0, 1, 0,0,0,0,* 2, 0,0.75000000,30
20743,1,2,1,1, 1, 0,0,0,*1, 0, 0,0.59036145, 1
20755,1,3,7,1, 3, 0,0,1,0,* 4, 1,0.79310345,13
20771,1,3,7,*0, 1, 0,0,0,0, 1, 0,0.55882353,25
20857,1,3,*6,1, 2, 0,0,1,0, 0, 1,0.78846154, 9
20915,1,3,*6,0, 1, 0,0,1,0, 0, 1,0.83333333, 8
21025,1,3,1,1, 2, 0,*3,1,0, 0, 1,0.84615385, 2
21100,1,3,3,1, 0, 0,1,0,0, 0,* 2,0.78316327, 4
21107,1,*1,4,1, 4, 1,0,0,0, 0, 0,0.73584906, 5
21401,2,3,1,*0, 1, 0,1,1,0,* 3, 1,0.50000000, 1
21406,1,3,*6,1, 6, 0,0,1,0, 0, 1,0.58695652, 8
21410,1,*1,3,1, 9, 0,0,1,0, 1, 0,0.80439560, 7
21421,2,*4,1,1, 4, 0,1,*2,0, 0, 1,0.45882353, 1
21434,1,4,1,*0, 7, 0,1,2,0, 0, 2,0.44537815, 1
21439,1,4,1,0, 7, 0,1,*2,0, 0, 2,0.45454545, 1
21440,3,*4,1,*0, 7, 0,1,*2,0, 0, 2,0.47126437, 1
21480,1,*4,1,1,38, 2,1,1,0, 0, 5,0.67870036, 5
21633,2,*4,1,1, 2, 0,0,1,0,* 2, 0,0.69230769,11
21720,1,3,1,1, 8, 1,0,*2,0, 0, 1,0.48837209,12
21786,1,3,*6,1, 1, 1,0,1,0, 0, 1,0.83928571, 7
21800,1,3,*6,1, 2, 0,0,1,0, 0, 1,0.75862069, 6
21840,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.66666667,31
21843,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.68000000, 1
21854,1,*4,4,1, 0, 1,1,0,0, 0, 0,0.57142857,13
21856,1,3,1,1, 3, 1,*5,0,0, 0, 0,0.73843931,12
21857,1,3,1,1, 4, 1,*5,1,0, 0, 1,0.73843931,12
21872,2,*4,*4,1, 4, 0,0,1,0, 0, 0,0.70370370,10
21926,1,3,*4,1, 2, 0,1,1,0, 0, 0,0.78571429, 2
21943,3,3,*3,1,* 7, 0,0,*0,0, 0, 0,0.55102041, 7
22080,1,3,3,1, 2, 0,0,0,0, 1,* 2,0.80000000, 2
22140,2,3,*2,1,17, 0,0,0,0, 0, 0,*0.14285714,18
22173,1,3,*2,1, 3, 0,0,0,0, 1, 0,0.61904762, 2
22406,1,3,7,*0, 3, 0,1,1,0, 0, 0,0.55952381,31
22414,1,3,7,*0, 3, 0,1,1,0, 0, 0,0.54761905, 5
22572,1,3,7,*0, 5, 0,1,1,0, 1, 1,0.71875000, 3
22574,2,3,1,*0, 0, 0,0,1,0, 0, 0,*0.20689655,14
22819,1,3,7,*0, 3, 0,0,1,0, 0, 1,0.68571429,26
22835,1,1,*6,1, 1, 0,0,1,1, 1, 1,0.49253731,21
22892,1,*1,1,1, 1, 0,0,1,0, 0, 0,0.64285714, 9
22894,1,3,*3,1, 5, 1,1,1,0, 0, 0,0.53086420,13
22914,2,3,*3,1, 9, 1,1,1,0, 0, 0,*0.53086420,13
22919,1,3,*3,1, 9, 1,1,1,0, 0, 1,0.55952381,13
22977,1,3,1,*0, 3, 1,0,0,0, 0, 0,0.61111111,24
23102,2,*1,1,1, 0, 0,0,1,0, 0, 0,*0.20689655, 3
23424,1,*1,1,1, 1, 0,0,1,0, 0, 1,0.53846154,19
23557,1,*1,1,1, 1, 0,0,0,0, 0, 0,0.50000000,19
23561,1,*1,1,1, 1, 0,0,1,0, 0, 0,0.25806452, 6
23643,1,3,1,*0, 5, 0,1,1,0, 0, 0,0.44594595,14
23659,1,3,1,*0, 2, 0,1,0,0, 0, 0,0.70588235,13
23792,1,2,1,1,11, 1,1,1,*1, 1, 0,0.58823529,28
23865,1,*1,1,1, 1, 0,0,0,0, 0, 5,0.81034483,39
23885,1,3,*2,1,11, 2,0,1,0, 1, 3,0.52380952, 5
23966,1,1,1,1,23, 0,1,1,*2, 0, 1,0.52000000,14
24066,1,4,4,1, 1, 0,0,0,0, 0,* 2,0.79494382,13
24079,1,2,7,*0, 1, 0,0,1,0, 0, 1,0.80645161,22
24093,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.55263158, 6
24119,1,*1,3,1, 2, 3,1,1,0, 0, 1,0.59672131, 9
24137,2,*1,1,1, 0, 0,0,1,0, 0, 0,*0.20689655,11
24321,1,*5,3,0, 1, 0,1,1,0, 0, 2,0.78488372,24
24359,1,3,1,1, 2, 1,1,1,0,* 2, 1,0.49275362,23
24436,1,3,3,1, 4, 0,0,0,0, 1,* 2,0.62569832, 1
24442,1,*1,1,1, 2, 1,0,1,0, 0, 0,0.31250000,10
24449,1,*1,1,1, 6, 0,1,0,0, 0, 0,0.55882353,10
24455,1,3,1,*0, 4, 0,1,1,0, 0, 1,0.48837209,20
24475,1,3,1,*0, 2, 0,1,1,0, 0, 0,0.43902439,21
24479,2,*1,1,1, 0, 0,0,1,0, 0, 0,*0.20689655,11
24566,1,2,7,1, 0, 0,1,1,*1, 0, 1,0.56716418,21
24577,1,*1,1,1, 4, 0,0,1,0, 0, 0,0.40625000, 6
24714,1,*1,7,1, 0, 0,1,1,0, 0, 0,0.56716418,14
24856,1,3,4,*0, 1, 0,0,1,0, 0, 0,0.80645161,18
24858,1,*1,3,1, 1, 0,0,1,0, 0, 0,0.73076923,14
24882,1,*1,7,1, 0, 0,1,1,0, 0, 0,0.57246377,18
24954,2,*5,1,0, 6, 0,1,1,1, 1,* 8,0.78488372, 2
24960,1,2,1,*0, 3, 0,0,1,0, 0, 0,0.64285714,23
25113,1,*1,7,1, 6, 0,1,1,0, 2, 1,0.61073826,15
25116,2,*1,*7,1, 2, 0,1,1,0, 0, 0,0.80672269,32
25419,1,*4,7,1, 1, 0,1,1,0, 0, 0,0.67741935,14
25510,1,3,1,0, 5, 0,1,1,*1, 0, 1,0.67365269,17
25518,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.69230769, 1
25568,1,*5,3,1, 1, 0,0,0,0, 0, 0,0.60000000, 7
25601,3,3,*2,*0,*50, 1,1,1,0, 0, 1,0.25000000, 1
25610,1,*1,1,1, 7, 0,0,0,0, 0, 0,0.50000000,15
25635,1,*1,7,1, 6, 1,0,1,1, 0, 3,0.69565217,33
25641,1,*1,1,1, 5, 0,0,1,0, 0, 0,0.48648649,16
26160,1,3,7,1, 9, 0,0,1,0, 0,* 7,0.75619835, 3
26174,1,*4,1,1,10, 0,1,1,0, 0, 0,0.72000000, 1
26274,1,*1,1,1, 6, 0,0,1,0, 0, 0,0.42424242,10
26278,1,3,1,*0, 4, 0,1,1,0, 0, 0,0.69230769,32
26292,1,*1,1,1, 3, 0,0,1,0, 0, 0,0.48648649,19
26351,2,3,1,1, 1, 0,0,0,*1, 0,* 9,0.70070423, 9
26571,1,*1,1,1, 2, 0,0,1,0, 0, 1,0.67010309, 4
26934,1,*5,3,1, 0, 0,0,1,0, 0, 1,0.40000000, 7
27343,1,*4,3,1, 5, 1,1,1,0, 0, 3,0.67762128,21
27419,1,*1,3,1, 2, 1,0,1,0, 0, 1,0.53225806, 6
27871,1,3,3,1,13, 1,1,1,*1, 0, 3,0.77153110, 6
27873,2,*2,3,1, 0, 0,1,1,0, 0, 0,*0.14285714, 8
28117,1,3,*2,0,30, 3,1,1,1, 0, 4,0.72178478,15
28955,1,3,3,0,12, 3,1,1,*1, 1, 2,0.73384030,22
29479,1,4,3,1, 2, 3,1,1,1, 0,* 2,0.79292035,16
29718,1,*4,7,1, 6, 0,0,1,0, 0, 1,0.54285714,27
29722,1,*4,7,1,10, 0,0,1,0, 0, 1,0.56944444,25
29725,1,*4,7,1,10, 0,0,1,0, 0, 1,0.60000000,25
29743,2,*4,7,*0,14, 0,0,1,0, 0, 1,0.71631206,22
29749,1,*1,1,1, 4, 0,1,1,0, 0, 0,0.66666667, 1
29798,1,3,*7,1, 4, 0,1,1,0, 0, 0,0.73913043,14
29808,1,1,1,1, 8, 2,1,1,0, 1, 1,*0.00000000,16
29811,1,*1,1,1,10, 3,1,1,0, 1, 2,0.50000000,16
29813,1,2,1,1, 3, 0,1,1,*2, 1, 2,0.78260870,33
29898,1,3,1,1, 7, 0,1,1,0, 0,* 7,0.77551020, 5
30037,1,*5,3,1, 1, 0,1,1,0, 0, 0,0.60273973,13
30234,1,*1,3,1, 1, 0,1,1,0, 0, 2,0.51020408,22
30237,1,*1,1,1, 0, 0,1,1,0, 0, 0,0.71428571, 4
30274,1,2,3,1, 3, 0,1,0,0, 1,* 6,0.70535714,25
30286,1,*1,7,1, 0, 0,1,1,0, 0, 0,0.50000000,15
30332,2,*1,1,*0, 1, 0,0,1,0, 0, 0,0.64285714,22
30333,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.52272727,15
30365,3,*1,1,1, 2, 0,1,1,*0, 0, 1,*0.67857143,13
30424,1,3,1,0, 3, 0,1,0,*2, 0, 3,0.72289157,12
30448,1,2,4,1, 2, 0,0,1,*2, 1, 3,0.45736434,23
30451,1,*1,7,1, 0, 0,1,2,0, 1, 0,0.80000000,34
30454,2,*1,7,1, 0, 0,1,2,0,* 2, 0,0.81102362,31
30483,2,2,*7,1,11, 1,1,1,1,* 3, 3,0.76047904, 4
30492,2,*1,1,1,20,* 2,0,1,0, 0, 0,0.50000000, 7
30495,1,*1,1,1,25, 2,0,1,0, 0, 0,0.52083333,15
30533,1,3,1,*0, 1, 0,1,1,0, 0, 1,0.36363636, 2
30630,1,3,7,*0, 3, 0,0,1,0, 1, 1,0.85000000,18
30715,1,3,1,*0, 4, 0,1,1,0, 0, 1,0.69863014,21
30916,1,*5,1,1, 2, 0,1,1,0, 0, 1,0.72727273, 1
30917,1,*5,7,1, 1, 0,0,1,0, 0, 1,0.56944444, 6
30938,1,*1,3,1, 0, 0,1,1,0, 0, 0,0.61442006,16
30953,1,*1,3,1, 1, 0,1,1,0, 0, 0,0.61442006,16
31103,1,3,1,1, 1, 0,1,1,0, 0, 0,*0.21428571,11
31104,1,3,*2,1, 2, 2,1,1,0, 0, 0,0.66666667, 4
31110,1,3,*2,1,12, 2,1,1,0, 0, 0,0.73684211, 3
31112,2,*5,7,*0, 0, 0,0,1,0, 0, 1,0.60273973, 7
31118,3,3,*3,1,* 6, 0,0,1,0, 0, 0,*0.51219512,19
31121,1,2,3,1, 7, 0,0,1,*1, 0, 0,0.51587302,19
31286,2,*2,7,*0, 1, 0,1,0,0, 0, 1,0.61442006, 3
31340,1,3,1,*0, 5, 0,0,1,0, 0, 4,0.64285714, 9
31447,1,3,1,1, 1, 0,0,1,*1, 0, 2,0.50000000,33
31506,2,*2,1,1, 2, 0,0,*2,0, 1, 0,0.72222222,16
31507,2,*2,1,1, 2, 0,0,*2,0, 1, 0,0.74074074,16
31529,3,4,1,0, 4, 0,0,*2,*2, 1,* 7,0.83050847,15
31676,2,*1,*6,0, 3, 1,1,1,1, 1, 3,0.62000000,22
31721,2,3,*6,0, 4, 0,1,0,*3, 1, 3,0.66216216, 1
32058,1,*4,1,1, 1, 0,1,0,0, 0, 1,0.74369748,69
32116,2,2,*6,1, 0, 1,1,1,1, 1,* 9,0.56043956, 4
32264,1,3,*7,1, 5, 0,0,1,0, 0, 0,0.72222222, 2
32265,1,3,7,*0, 6, 0,0,1,0, 0, 0,0.72222222, 2
32274,1,3,7,*0, 3, 0,0,1,0, 1, 1,0.74074074, 2
32291,2,*4,7,*0,10, 0,0,1,0, 0, 1,0.65384615, 4
32850,1,3,1,*0, 2, 2,1,1,0, 0, 1,0.67647059,19
32925,3,*1,*6,*0, 1, 0,1,1,0, 1, 0,0.59183673,22
32927,1,2,*6,1, 0, 0,1,1,0, 0, 0,0.58695652,17
32934,1,3,7,*0, 3, 0,0,1,0, 1, 1,0.63291139,16
33090,2,*1,*6,1, 1, 0,0,1,0, 0, 0,0.76666667,30
33094,1,*1,1,1, 4, 0,0,1,0, 0, 0,0.45348837,20
33198,1,2,*6,1, 3, 0,0,1,1, 0, 4,0.76666667, 6
33237,1,*1,3,1,16, 0,1,1,0, 1, 3,0.63397129, 3
33239,1,*1,3,1, 3, 0,1,1,0, 0, 0,0.51200000,22
33290,2,3,3,1, 8, 0,1,1,*1, 0,* 2,0.78288868, 7
33424,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.63291139,12
33595,1,*1,1,1, 1, 1,0,1,0, 0, 0,0.50000000, 5
33670,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.50936330,26
33753,2,*4,1,*0, 2, 0,1,1,0, 0, 0,0.77777778, 8
33792,1,3,3,1, 3, 1,1,1,*1, 0, 3,0.72178478, 3
33795,1,*1,3,1, 1, 0,1,1,0, 0, 0,0.51685393,22
33803,1,3,3,1, 4, 0,1,1,0,* 2, 0,0.73333333,26
33811,1,2,1,*0, 9, 1,1,1,0, 0, 0,0.65625000, 1
34120,1,3,7,*0, 1, 0,0,1,0, 0, 1,0.58490566,24
34123,2,*4,1,1, 1, 0,1,1,0, 0, 0,*0.20000000,10
34134,1,3,7,*0, 4, 0,0,1,0, 0, 1,0.58677686,17
34137,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.58490566,11
34299,1,3,3,1, 0, 0,1,0,0, 0, 0,*0.10000000,10
34505,1,3,1,*0, 1, 1,0,1,0, 1, 0,0.54362416,22
34580,1,3,7,*0, 2, 2,0,0,0, 0, 1,0.71631206,11
34632,1,3,*6,1, 5, 1,0,1,0, 2, 1,0.86842105,14
34663,2,*1,*6,1, 6, 1,1,1,1, 1, 3,0.75581395,37
34785,1,3,1,*0, 3, 0,1,1,0, 1, 1,0.70000000,13
34933,1,3,1,*0, 6, 2,1,1,0, 1, 1,0.72727273, 1
34942,1,*1,1,1, 3, 0,0,1,0, 0, 0,0.44943820,32
34947,1,*1,1,1, 4, 0,0,1,0, 0, 0,0.46391753,30
34960,1,3,7,*0, 3, 0,0,1,0, 0, 1,0.67424242,10
34969,1,3,7,*0, 1, 0,0,1,0, 0, 1,0.65040650,13
34976,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.60185185,19
35179,1,3,3,*0, 1, 9,1,1,0, 0, 0,0.54838710, 1
35407,2,3,1,*0, 1, 0,1,1,0, 1, 1,*0.20000000, 4
35450,3,*1,*6,*0, 1, 1,0,1,0, 0, 0,0.53020134,21
35558,3,*1,*6,*0, 1, 0,0,1,0, 0, 0,0.49253731,15
35646,1,3,3,0, 2, 0,0,0,0, 0,* 9,0.84671533,22
35681,2,2,*6,1, 5, 0,0,1,1, 0,* 9,0.66060606,31
35724,1,3,*7,1, 5, 0,0,1,0, 0, 1,0.38805970,21
35763,1,3,1,*0, 1, 0,0,1,0, 1, 1,0.70370370,15
35773,2,4,4,1, 1, 0,1,1,*1, 0, 0,*0.23529412,11
35784,1,3,7,*0, 6, 0,0,1,0, 1, 1,0.67424242,14
35856,2,*1,*6,1, 4, 0,0,1,0, 0, 0,0.54362416,26
36013,1,*1,1,1, 0, 0,1,1,0, 0, 0,0.58695652, 3
36204,1,*1,3,1,13, 0,1,1,0, 0, 0,0.54512635,31
36287,1,3,7,*0, 4, 0,1,1,0, 0, 0,0.59595960,23
36316,3,3,*6,1, 5, 0,0,1,*2, 0,* 9,0.62424242, 7
36399,2,3,3,0, 3, 1,1,0,0, 0,* 9,*0.92523364,35
36636,1,3,*2,1, 3, 0,0,1,0, 0, 0,0.74311927, 2
36645,1,3,*2,1, 7, 0,0,1,0, 0, 0,0.78260870, 2
36648,1,3,*2,1, 9, 0,0,1,0, 0, 0,0.80000000, 2
36650,2,*1,1,*0, 1, 0,0,1,0, 0, 0,0.80620155,27
36669,1,*4,1,1, 3, 0,1,1,0, 0, 1,0.68000000,31
36679,1,3,*2,1, 8, 1,0,0,0, 0, 0,0.57142857, 7
36700,1,3,*2,1, 5, 0,0,1,0, 0, 0,0.30000000,13
36747,3,3,*6,1, 7, 0,0,1,*2, 0,*11,0.64848485, 7
36853,1,*1,7,1, 4, 0,1,1,0, 0, 0,0.66666667,31
36964,1,*1,7,1, 2, 0,0,1,1, 0, 1,0.74698795, 2
36990,2,*1,*6,1, 4, 0,0,1,0, 0, 2,0.55757576, 3
37027,3,3,*6,1, 9, 1,1,1,*2, 0,*10,0.62424242, 6
37044,1,3,1,*0, 5, 0,1,1,0, 0, 0,0.58762887,14
37055,1,*1,3,1, 0, 0,1,1,0, 0, 0,0.56521739, 3
37069,1,*1,7,1, 4, 0,0,1,1, 1, 1,0.64238411,29
37143,1,3,4,*0, 3, 3,0,1,0, 2, 1,0.73333333,12
37239,1,3,3,1, 1, 0,1,0,0, 0,* 9,0.73224044,16
37304,2,2,*6,1, 1, 0,0,1,1, 0,* 7,0.61212121, 1
37447,1,3,3,1, 5, 0,1,1,0, 0,* 8,0.71895425,34
37483,1,3,*7,1, 4, 0,1,1,0, 0, 1,0.58333333,16
37906,1,*4,7,0, 7, 0,1,1,0, 0, 4,0.79605263,18
37908,2,*1,1,*0, 1, 0,0,1,0, 0, 0,0.80769231,26
37951,1,*1,3,1,11, 1,1,1,0, 0, 0,0.56338028,30
37953,1,*1,3,1, 0, 1,1,1,0, 0, 0,0.56338028,29
38090,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.71631206,12
38244,1,3,7,*0, 2, 0,0,1,0, 0, 2,0.70285714,12
38278,1,*4,1,1, 0, 0,1,1,0, 0, 0,0.72000000,16
38300,1,3,7,*0, 0, 0,1,1,0, 0, 3,0.71140940,20
38316,1,3,3,*0, 5, 0,1,1,0, 0, 1,0.45454545, 2
38528,1,*1,1,1, 0, 0,0,1,0, 0, 0,0.48648649, 8
38570,1,*4,1,1, 0, 0,1,1,0, 0, 2,0.76551724,18
38658,1,*1,1,1, 0, 0,0,1,0, 0, 0,0.71428571, 1
38660,1,*5,1,1, 1, 0,1,1,0, 0, 0,0.76470588, 2
38851,1,3,4,0, 9, 4,1,0,*2, 0, 6,0.73366834, 3
39061,1,3,1,0, 1, 4,1,0,1, 0,*10,0.79292035,11
39074,2,*2,*7,1, 3, 0,1,1,0, 1, 0,0.56794425,35
39094,1,3,1,0, 7, 0,1,1,*3, 3, 4,0.33333333,12
39095,1,3,1,0, 7, 0,1,1,*3, 3, 5,0.33333333,12
39097,1,3,1,0, 7, 0,1,1,*3, 3, 6,0.25000000,12
39115,3,3,1,1,12, 0,1,1,*3,* 3,*16,0.37500000,15
39117,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.71328671,11
39206,1,3,1,1, 9, 1,1,0,1, 0,* 2,0.74549550, 6
39270,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.68115942,42
39498,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.68115942,42
39522,1,3,1,1, 6, 0,0,1,*1, 0, 1,0.62000000,14
39525,1,3,1,1, 6, 0,0,1,*1, 0, 1,0.61111111,14
39542,1,2,1,1,12, 0,0,1,*2, 0, 2,0.63934426, 5
39587,1,*4,1,1, 5, 0,1,1,0, 1, 3,0.85849057, 5
39807,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.72857143,39
39809,1,4,*6,1, 3, 0,0,1,0, 0, 0,0.78787879,13
39817,1,3,1,1, 1, 0,0,0,0,* 2, 0,0.78787879,12
39844,1,3,1,1, 0, 0,1,1,0, 0, 0,*0.90909091, 5
40056,1,3,3,1, 1, 0,0,1,0, 0, 0,*0.16666667, 5
40134,1,4,3,1, 0, 0,1,1,*1, 0, 0,0.58032787,50
40153,1,4,3,1, 1, 0,1,1,*1, 0, 1,0.67091295,34
40160,1,4,3,1, 0, 0,1,1,*1, 0, 0,0.58032787,50
40358,1,*1,1,1, 4, 0,1,1,0, 1, 0,0.72000000,50
40359,1,*1,1,1, 4, 0,1,1,0, 1, 0,0.72000000,41
40723,1,3,7,*0, 4, 0,0,1,0, 0, 1,0.46153846, 2
40764,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.69032258,11
40806,1,*1,3,1, 0, 0,0,1,0, 0, 1,0.71212121, 5
40836,1,3,1,*0, 3, 0,1,1,0, 0, 0,0.77551020,39
40895,1,3,1,*0, 3, 0,1,1,0, 0, 0,0.66071429,32
40957,1,*5,1,1, 1, 0,1,1,0, 1, 1,0.68181818, 2
41004,2,3,3,*0, 1, 0,0,1,0, 0, 0,*0.11428571, 2
41138,1,3,1,*0, 9, 0,1,1,0, 0, 2,0.50000000,22
41140,1,*1,3,1, 0, 0,1,1,0, 0, 0,0.59870550,37
41143,1,*1,1,1, 1, 0,0,1,0, 0, 0,0.55263158,14
41147,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.75949367, 8
41180,1,3,*2,1,33, 0,0,1,0, 1, 1,0.50000000, 1
41187,1,*4,3,1, 1, 0,0,1,0, 0, 0,0.30000000, 7
41202,1,3,1,*0, 1, 0,1,1,0, 0, 1,0.70129870,19
41273,1,*1,1,1, 1, 0,0,1,0, 0, 0,0.76785714, 4
41285,1,*4,4,1, 1, 1,1,0,0, 0, 0,0.50000000, 3
41335,1,*4,1,1, 0, 0,1,1,0, 0, 0,0.67647059, 4
41354,1,*5,1,1, 2, 0,1,1,0, 0, 1,0.71895425, 5
41406,1,3,3,1, 0, 0,0,1,0,* 2, 0,0.40000000, 5
41409,3,*4,*7,1, 3, 0,0,1,0, 0,* 2,0.68125000,20
41451,1,2,1,*0, 1, 0,1,1,0, 0, 1,0.80916031,21
41453,1,*5,1,1, 1, 0,1,1,0, 0, 0,0.73333333,42
41461,1,*5,1,1, 1, 0,1,1,0, 0, 0,0.76923077,37
41462,1,*5,1,1, 2, 0,1,1,0, 0, 0,0.78846154,37
41472,1,3,7,1, 1, 0,0,1,0,* 2, 0,0.70000000,11
41565,1,3,1,*0, 4, 0,0,1,0, 1, 1,0.68674699,27
41699,1,3,3,1, 1, 0,0,1,*1, 0, 3,0.84615385,36
41729,1,2,1,*0, 2, 0,0,0,0, 0, 0,0.64285714, 5
41801,3,*4,7,*0, 2, 0,1,1,0,* 2, 1,0.75609756,11
42069,2,3,1,1,18, 1,*2,1,0, 1,* 2,0.76190476,12
42088,1,*5,1,1, 0, 0,1,1,0, 0, 0,0.67816092,13
42098,1,2,1,*0, 2, 0,0,1,0, 0, 1,0.46464646,20
42573,1,3,*6,1, 3, 0,0,1,0, 0, 0,0.47115385,33
42579,1,3,3,1, 1, 0,0,1,0, 0, 0,*0.08333333, 2
42744,1,*1,1,1, 1, 0,0,0,0, 0, 0,0.60000000,16
42777,1,*1,1,1, 4, 0,1,1,0, 0, 0,0.48437500, 4
42863,1,3,3,1, 1, 0,1,1,0,* 2, 0,0.77380952,41
43025,1,*2,3,1,16, 1,1,1,0, 0, 1,0.59770115, 2
43031,2,*2,3,*0,16, 1,1,1,0, 0, 1,0.61772152, 2
43032,2,*2,3,*0,16, 1,1,1,0, 0, 1,0.63397129, 2
43073,1,*1,1,1, 3, 1,1,1,0, 0, 0,0.52307692,12
43076,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.52941176, 8
43079,1,*1,1,1, 0, 0,1,1,0, 0, 0,0.69072165,37
43349,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.69072165, 2
43352,1,*1,1,1, 1, 0,1,0,0, 0, 0,0.33333333, 1
43387,1,*5,1,1, 0, 1,1,1,0, 0, 0,0.75000000, 1
43462,1,3,1,*0, 5, 0,0,1,0, 0, 1,0.61832061, 4
43525,1,3,1,*0, 7, 0,1,1,0, 1, 1,0.33333333, 2
43581,1,4,1,1, 2, 0,1,1,0, 0, 1,*0.16666667, 3
43726,2,3,1,1,*49, 3,1,1,0, 0,* 6,0.66666667, 2
43773,1,3,7,*0, 2, 0,0,1,0, 1, 3,0.72282609, 1
43861,1,4,3,*0, 1, 0,1,1,0, 0, 0,0.57142857, 6
43943,1,2,1,1,25, 0,2,1,0, 0,* 7,0.70710059, 1
44017,3,3,*1,1, 3, 0,1,*2,0,* 1, 1,0.78431373,17
44018,3,3,*1,1, 3, 0,1,*2,0,* 1, 1,0.76923077,16
44019,2,3,1,1, 3, 0,1,*2,0,* 1, 1,0.78846154,16
44097,1,3,3,1, 1, 0,0,0,0, 0,* 2,0.78099174,24
44353,1,3,1,*0, 2, 0,1,1,0, 1, 1,0.61772152,39
44357,1,*5,1,1, 1, 0,0,1,0, 0, 1,0.50000000, 2
44395,1,3,3,0, 3, 0,1,1,*1, 0, 5,0.77153110,39
44451,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.61607143,39
44504,2,3,1,1, 7, 1,1,0,*1, 0,*13,0.78680203, 3
44510,2,*1,1,1, 8, 0,1,1,*1, 1, 1,0.50704225,28
44517,1,3,1,*0, 5, 0,1,1,0, 0, 1,0.60000000,25
44520,1,3,7,*0, 2, 0,1,1,0, 0, 0,0.60000000, 9
44621,1,3,3,1, 6, 2,1,1,0,* 3, 2,0.74509804,37
44636,1,*1,1,1, 0, 1,0,1,0, 0, 0,0.48623853,43
44637,1,*1,1,1, 5, 0,0,1,0, 0, 0,0.75438596,18
44645,1,*2,1,1, 5, 0,1,1,0, 0, 1,0.59206799, 3
44716,1,*4,4,1, 2, 0,0,0,0, 0, 0,0.60000000, 7
45005,1,*4,4,1, 1, 0,0,0,0, 0, 0,0.60000000, 7
45354,1,*1,1,1, 0, 0,0,1,0, 0, 0,0.64285714,10
45504,1,3,1,1, 0, 0,1,0,0, 0,* 7,0.75510204, 6
45505,1,*1,1,1, 0, 0,1,1,0, 1, 0,0.59770115,47
45512,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.73846154,10
45514,1,*1,1,1, 0, 0,0,1,0, 0, 0,0.71428571, 5
45574,1,*5,3,1, 1, 0,1,0,0, 1, 1,0.80622010,13
45577,2,*2,*7,1,12, 0,1,1,0, 0, 0,0.59770115,47
45578,3,*2,*7,1,12, 0,1,1,0, 0,* 0,0.58469945,47
45599,1,3,*7,1, 2, 0,1,1,0, 0, 0,0.59770115,47
45971,1,4,3,0, 1, 0,1,0,1, 0,* 7,0.77303589, 2
45989,1,*4,7,1, 1, 0,0,1,0, 1, 1,0.64393939, 9
46041,1,*1,1,1, 1, 0,0,1,0, 0, 0,0.64285714, 9
46046,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.65909091,13
46055,1,3,7,*0, 1, 0,0,1,0, 0, 1,0.65909091, 1
46061,2,*4,*7,1, 3, 0,0,1,0, 1, 1,0.65909091, 2
46069,2,*4,7,*0, 2, 0,0,1,0, 0, 1,0.70000000,17
46190,1,*5,7,1, 1, 0,0,1,0, 0, 1,0.73846154, 9
46192,1,*5,7,1, 1, 0,0,1,0, 1, 1,0.73846154, 9
46237,1,3,*5,1, 0, 0,0,1,0, 0, 0,0.64516129, 7
46272,1,3,*5,1,15, 2,0,1,0, 0, 3,0.62500000, 5
46273,1,3,*5,1,16, 2,0,1,0, 0, 3,0.62500000, 5
46285,2,3,*2,1,24, 8,0,1,0, 0,* 6,0.64285714, 5
46402,1,2,3,*0, 1, 0,0,1,0, 0, 4,0.64912281,10
