,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
14455,2,4,1,*0, 17, 3, 1,0,0,0,* 0,0.50000000, 4
14470,1,3,*6,1,  6, 0, 1,1,0,0, 1,0.66666667, 1
14547,1,3,2,1, 28,*33, 0,0,0,0, 0,0.40000000, 4
14622,1,*5,1,1,  6, 0, 0,1,0,0, 1,0.53333333, 2
14660,1,*5,4,1, 15, 0, 0,1,0,1, 1,0.57692308, 2
15179,1,3,*6,1, 12, 2, 0,1,1,0, 1,0.46938776, 1
15585,3,3,4,*0,*  0, 2, 0,0,0,0,* 0,0.95987654, 5
15594,1,3,*3,1,  3, 2, 0,0,0,0, 0,0.25000000, 5
15728,1,4,*6,1,  7, 1, 0,1,0,0, 1,0.40000000, 2
15853,1,3,1,1, 11, 1, 1,1,0,*2, 1,0.78571429,13
16038,1,3,*2,1,  1, 0, 0,1,0,0, 1,0.63414634, 1
16245,1,*2,1,1, 26, 2, 1,1,1,1, 1,0.73684211, 1
16482,1,*5,1,1,  9, 0, 0,1,0,0, 1,0.50000000, 1
16500,1,4,1,1, 30, 3, 1,0,0,*3, 0,0.61904762, 8
16501,2,*5,1,1,*  0, 0, 1,0,0,0, 0,0.46666667, 5
16531,1,3,1,1,  3, 1, 1,1,*2,0, 1,0.85483871, 4
16536,1,3,*6,1, 11, 0, 0,1,0,0, 1,0.75000000, 1
16580,1,3,1,1, 26, 1, 0,2,0,0, 1,*0.40000000, 2
16581,6,*3,*1,1, 27,* 1,* 0,2,0,*0, 1,*0.40000000, 2
16583,3,3,*1,1, 29, 1,* 0,1,0,0, 2,*0.40000000, 2
16746,1,*2,1,1, 34, 4, 1,3,1,0, 1,0.66666667,22
16747,1,3,*6,1,  5, 0, 0,1,0,0, 1,0.50000000, 2
16806,2,*1,1,1,  1, 0,* 6,0,0,0, 0,0.50000000,18
16818,1,3,4,1, 15, 3, 0,1,0,0, 1,*0.20000000, 2
16872,1,*5,1,1,  6, 1, 0,1,0,1, 1,0.30000000, 6
16917,10,*1,*1,1, 31,* 1,* 0,*0,*1,*0,* 2,*0.77777778,* 2
17078,1,3,1,1, 18, 0, 1,0,*1,0, 0,0.63636364, 7
17109,3,3,*2,*0,  3, 0, 1,0,0,0,* 0,0.83333333,65
17121,1,3,1,1, 13, 0,* 5,1,1,0, 1,0.80000000, 4
17266,1,3,1,1, 19, 0, 1,1,0,0, 1,*0.20000000, 1
17276,2,3,1,*0,  9, 2, 0,0,0,0,* 0,0.50000000,12
17460,1,3,*2,1, 24, 1, 0,1,0,1, 1,0.68421053, 6
17469,1,1,1,1, 45, 0, 1,1,1,1, 1,*0.12500000, 3
17555,1,3,*2,1, 10, 1, 1,1,0,0, 1,0.65000000, 4
17578,1,3,*6,1, 13, 0, 1,1,1,0, 1,0.70000000,15
17691,1,3,7,*0, 15, 5, 0,1,0,0, 1,0.61904762, 2
17745,1,3,7,1, 21, 3, 2,1,*2,0, 1,0.59731544, 6
17813,1,3,7,1,*  0, 0, 0,0,0,0, 0,0.76923077, 9
17824,1,*2,1,1,  5, 0, 0,1,0,0, 1,0.67346939, 9
17894,4,*4,*4,1,  7, 0,* 1,*2,0,0, 1,0.51428571, 3
17983,1,*5,1,1,  5, 1, 0,1,0,1, 1,0.66666667, 1
18030,1,*5,4,1,  4, 0, 1,1,0,0, 1,0.66666667, 1
18058,1,3,1,1, 18, 1, 1,1,*2,1, 1,0.71153846, 4
18064,1,3,1,1, 12, 0,* 4,1,0,1, 1,0.50000000, 1
18185,1,*2,1,1, 12, 1, 1,1,0,0, 1,0.69736842, 2
18355,1,3,*6,1, 21, 1, 1,1,0,0, 1,0.41176471,10
18415,1,3,*6,1,  1, 2, 1,0,0,0, 0,0.55000000, 9
18458,1,*2,1,1,  7, 0, 1,1,1,0, 1,0.50000000, 1
18487,1,3,1,1,  5, 2,* 4,1,0,0, 1,0.50000000, 3
18502,1,3,*3,1,  6, 0, 0,0,0,0, 0,0.72549020,14
18506,1,3,*3,1,  6, 0, 0,0,0,0, 0,0.73584906,14
18605,1,3,*3,1, 15, 1, 1,1,0,1, 1,0.58620690, 2
18629,1,*2,1,1, 22, 3, 1,1,0,0, 1,0.76923077, 5
18653,2,3,4,*0, 18, 2, 1,0,0,0,* 0,0.74545455, 7
18798,1,3,*2,1, 22, 3, 1,1,0,1, 1,0.67391304, 2
18823,1,4,*3,1, 10, 0, 1,1,0,0, 1,0.50909091, 5
18840,1,3,*2,1, 28, 1, 1,1,0,0, 1,0.96808511, 1
18855,1,*2,1,1, 15, 0, 1,1,1,0, 1,0.68421053,17
18860,1,3,*3,1, 16, 3, 1,1,0,0, 1,0.40000000, 5
18911,1,3,*2,1, 16, 0, 0,1,0,1, 1,0.37500000, 1
18969,1,3,1,1,111, 6, 1,0,*2,1, 3,0.78151261,10
18990,1,*5,1,1,  6, 0, 0,0,0,0, 0,0.56250000, 1
18995,1,3,*2,1, 18, 1, 0,1,0,0, 1,0.73076923,15
19052,2,3,7,1, 59, 5, 1,1,0,*3, 4,*0.08510638,36
19254,1,4,7,1, 10, 0, 1,1,0,0, 1,*0.10909091,43
19272,1,4,*6,1, 17, 0, 0,1,0,0, 1,0.28571429,40
19366,1,3,7,1, 18, 1, 0,1,0,0, 2,*0.12500000,39
19377,1,3,7,1, 27, 2, 1,1,0,1, 2,*0.15254237,39
19383,1,*5,4,1, 58, 1, 1,1,0,0, 1,0.25000000, 4
19519,1,1,*2,1, 22, 2, 1,1,1,0, 1,0.69026549, 2
19524,1,3,*2,1, 14, 1, 1,1,0,0, 1,0.71134021, 3
19614,2,*5,1,1,  3, 0, 1,1,0,0, 0,*0.13793103,43
19619,1,3,*2,1, 21, 4, 0,1,0,1, 1,0.71134021, 3
19670,1,*5,1,1,  9, 0, 1,1,0,0, 2,0.50000000, 1
19824,1,3,1,1,*  0, 2, 0,0,0,0, 0,0.75862069, 5
