,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
76729,1,3,7,1, 21,  0, 1, 1,0,* 5,1,0.64285714, 2
76772,1,*1,1,1, 28,  8, 1, 2,1, 2,1,0.68367347,48
76806,1,4,*6,1,  4,  0, 0, 1,0, 1,1,0.87500000, 2
76978,1,3,1,1,  4,  0, 0, 0,0, 0,0,*0.21739130, 7
77222,1,4,1,1,  3,  0, 1, 1,*1, 1,1,0.82584270,24
77296,1,3,*2,1,  2,  0, 0, 0,0, 0,0,0.70380435,50
77518,2,*2,1,1, 12,  0, 0, 2,0, 0,2,0.34615385,*11
77519,2,*2,1,1, 12,  0, 0, 2,0, 0,2,0.38461538,*11
77520,2,*2,1,1, 12,  0, 0, 2,0, 0,2,0.40740741,*11
77522,8,*2,1,1, 12,*  0,* 0,* 2,*0, 0,*2,*0.44444444,*10
77523,1,*2,1,1, 12,  0, 0, 2,0, 0,2,0.42857143,10
77525,3,*2,1,1, 12,  0,* 0, 2,0, 0,2,0.46428571,* 9
77526,6,*2,1,1, 12,*  0,* 0, 2,*0, 0,2,*0.44827586,* 9
77528,1,*2,1,1, 12,  0, 0, 2,0, 0,3,0.43333333, 9
77529,10,*2,*1,1,* 12,*  0,* 0, 2,*0,* 0,*3,*0.41935484,* 9
77530,1,*2,1,1, 12,  0, 0, 2,0, 0,3,0.40625000, 9
77551,2,*2,1,1, 13,  0, 0, 0,0, 0,*4,0.55102041, 9
77552,8,*2,1,1,* 13,*  0,* 0,* 0,*0, 0,*4,0.60000000,* 9
77553,2,*2,1,1, 13,  0, 0, 0,0, 0,*4,0.60000000, 9
77554,6,*2,1,1, 13,  0,* 0,* 0,*0, 0,*4,0.62000000,* 9
77633,1,3,*2,1, 15,  0, 0, 1,0, 0,1,0.50000000, 2
77674,1,*1,7,1,  2,  2, 0, 0,0, 0,0,0.70512821,29
77676,1,*1,7,1,  1,  0, 0, 0,0, 0,0,0.70512821,35
77788,2,*5,*3,1,  1,  0, 0, 0,0, 0,0,0.33333333, 2
77968,2,3,*7,1,  9,  0, 0, 1,0, 0,1,0.53846154,* 9
78134,4,*2,1,1,  8,  0,* 0, 1,*0, 0,1,0.82080925,*38
78364,1,4,7,1,  0,  0, 1, 0,*1, 0,0,0.90425532, 2
78410,10,*4,*1,1,* 32,*  0,* 1,* 4,*0,* 1,3,*0.50000000,*12
78610,1,3,*2,1, 13,  1, 0, 1,0, 0,1,0.33333333, 1
78746,2,3,*4,1, 16,  0, 1, 1,0, 0,1,0.50000000,* 1
78783,5,*3,1,1, 21,*  0,* 0,* 3,0, 0,*1,0.78250591,51
78811,1,1,1,1, 17,  1, 1, 3,*2, 2,1,0.68965517,50
78934,1,3,1,*0, 19,  0, 0, 0,0, 0,0,0.50000000, 3
78968,9,*3,*1,1,  8,*  1,* 0,* 4,0,* 0,*1,*0.76153846,*15
79135,1,3,*2,1,  9,  1, 0, 0,0, 0,0,0.84063745,44
79368,1,4,1,1, 16,  1, 2, 1,*1, 0,1,0.52777778,17
79384,1,3,*6,1,  1,  0, 1, 1,0, 0,1,0.87628866,21
79400,1,3,*2,1,  8,  1, 0, 1,0, 0,1,0.45217391, 1
79529,2,*1,1,1,  4,  0, 0, 1,*1, 0,1,0.84063745,44
79652,1,2,1,1, 26,  0, 0, 1,0,* 3,1,0.80874317,39
79832,3,3,1,1,  4,  0,* 0,* 4,0, 0,*1,0.76335878,15
79949,1,3,*3,1, 14,  0, 0, 1,0, 1,1,0.58252427, 7
80013,1,3,*2,1, 36,  5, 1, 1,0, 1,1,0.55319149, 5
80169,2,*1,*3,1,  7,  2, 0, 1,0, 0,1,0.87268994,23
80184,3,3,*6,1, 20,  0,* 1,* 3,0, 0,1,0.69230769, 2
80274,1,3,*2,1, 12,  1, 0, 0,0, 0,0,0.86666667,11
80278,1,*1,1,1,  9,  0, 0, 0,0, 0,0,0.82352941, 2
80703,1,3,*2,1,  5,  0, 0, 0,0, 0,0,0.75000000,16
80711,3,3,*6,1,  6,  0, 1,* 3,0, 0,2,0.50000000,* 1
80735,1,3,1,1,  9,  0, 0,* 3,0, 0,1,0.84313725,12
80755,1,*2,1,1,  3,  0, 1, 2,0, 0,1,0.60000000, 1
80756,2,*2,1,1,  4,  0, 1, 2,0, 0,1,0.60000000,* 1
80757,1,*2,1,1,  5,  0, 1, 2,0, 0,1,0.60000000, 1
80858,3,3,1,1, 15,  0, 0, 2,0,* 1,1,*0.44827586,* 9
80860,8,3,*1,1, 15,*  0,* 0,* 2,0,* 1,*1,*0.41935484,* 9
80957,5,*3,1,1,  5,*  0,* 0,* 4,0, 0,*1,0.78378378,49
80968,1,3,*3,1, 16,  0, 0, 1,0, 0,1,0.87116564, 2
81261,1,3,*2,1,  3,  1, 1, 0,0, 0,0,0.58415842, 2
81351,1,4,*5,1,  5,  2, 0, 0,0, 1,0,0.21621622, 2
81513,1,*1,7,1,  2,  0, 2, 2,0, 0,1,0.85572139,24
81712,1,3,1,1,  5,  0, 0,* 3,0, 0,1,0.65517241, 4
81893,2,*1,7,*0,  2,  1, 0, 1,0, 0,1,0.33333333, 1
81905,1,*1,7,1,  2,  0, 2, 2,0, 0,1,0.85148515,52
81918,1,3,1,1,  7,  0, 1, 1,0, 0,2,0.50000000,* 1
81953,1,5,*6,1,  2,  0, 1, 1,0, 0,1,0.83397683,53
81971,5,*2,*7,1,  6,*  2,* 1,* 3,0, 0,1,0.69129288,50
82100,1,3,1,1,  3,  0, 1, 1,0, 0,1,*0.16666667, 3
82294,1,3,*2,1, 14,  5, 0, 1,0, 1,1,0.80983607,22
82299,1,*1,1,1,  8,  1, 4, 2,0, 0,1,0.68085106,18
82500,1,4,*2,1,  5,  1, 0, 1,0, 0,0,0.45000000, 5
82532,1,3,7,1,* 75,  0, 0, 1,0, 1,1,0.60000000, 1
82607,1,3,*2,1, 18,  2, 1, 0,0, 0,0,0.82285714,16
82690,1,3,*2,1,  4,  0, 0, 1,0, 0,0,0.61755486, 3
82706,1,*4,1,1,  7,  0, 0, 1,0, 0,1,0.65573770,23
82707,1,*4,1,1,  7,  0, 0, 1,0, 0,1,0.64516129,23
82709,1,*4,1,1,  7,  0, 0, 1,0, 0,1,0.63492063,22
82711,1,*4,1,1,  7,  0, 0, 1,0, 0,1,0.64615385,22
82712,2,*4,*1,1,  7,  0, 0, 1,0, 0,1,0.65671642,22
82980,1,*2,1,1,  2,  0, 0, 0,0, 0,0,0.83399209,40
82991,1,3,*6,1,  4,  0, 0, 1,0, 0,1,0.70000000,15
83046,1,3,*2,1, 10,  0, 0, 1,0, 0,1,0.72413793, 8
83295,3,3,*6,1,  1,  0,* 1,* 4,0, 1,0,0.33333333, 1
83296,8,*3,*6,1,*  2,  0,* 1,* 4,0,* 1,*0,0.33333333,* 1
83297,1,3,*6,1,  5,  0, 1, 2,0, 1,1,0.66666667, 1
83389,1,*2,7,1,  8,  0, 0, 1,0, 0,0,0.66666667, 1
83408,4,*1,1,1,  9,  0,* 1, 2,*1, 1,4,*0.20000000, 1
83534,1,3,7,1,  1,  0, 1, 0,0,* 3,0,0.90425532, 3
83551,1,*5,1,1,  4,  0, 0, 1,0, 0,0,0.47222222,12
83767,1,3,*2,1,  6,  2, 1, 1,0, 0,1,0.59119497,11
83894,1,3,1,1,  9,  0, 0, 2,0, 0,0,*0.14285714, 4
83903,1,4,4,1,  3,  0, 1, 1,0, 1,1,*0.16666667, 1
84411,1,4,4,1, 19,  0, 0, 1,0, 0,1,*0.17142857, 2
84454,1,*2,7,1,  5,  0, 1, 1,0, 0,1,0.57142857, 2
84455,1,*2,7,1,  8,  0, 1, 1,0, 0,1,0.57142857, 2
84456,2,*2,*7,1, 11,  0, 1, 1,0, 0,1,0.57142857, 2
84465,1,3,*3,1,  5,  0, 0, 0,0, 0,0,0.85185185,12
85318,1,*5,4,1,  4,  0, 2, 1,0, 0,1,0.43478261,16
85343,1,*5,4,1,  4,  0, 2, 1,0, 0,1,0.36956522,16
85454,4,*4,1,1,  3,*  1, 1, 1,0, 0,1,*0.33333333,* 1
85503,1,3,7,1,*  0,  0, 0, 1,0, 0,1,0.84615385,19
85536,1,*5,4,1,  5,  0, 2, 1,0, 1,1,0.22857143,18
85615,1,*5,4,1,  4,  0, 0, 1,0, 1,1,0.43478261,16
85624,2,*5,4,1,  4,  0, 2, 1,0, 1,1,*0.12121212,19
85671,1,*5,4,1,  5,  0, 1, 1,0, 1,1,0.47126437, 8
85782,1,*5,4,1, 10,  0, 1, 1,0, 0,1,0.47311828, 5
86114,2,*5,4,1,  4,  0, 2, 1,0, 0,1,*0.10344828,20
86139,1,*5,4,1,  8,  0, 2, 1,0, 1,1,0.43478261,16
86282,1,3,1,1,* 83,  5, 0, 1,0, 0,1,0.83206107,15
86481,1,*5,4,1,  9,  0, 0, 1,0, 0,1,0.50000000,11
86690,1,3,7,1, 15,  1, 1, 1,0,* 3,0,0.76923077, 6
86836,1,4,1,1,  3,  0, 2, 1,0, 0,1,*0.06896552,21
86898,1,*5,4,1,  9,  0, 0, 1,0, 0,1,0.50000000, 1
86918,1,3,*2,1, 16,  0, 0, 1,0, 0,1,0.83923706,59
86938,1,*2,1,1,  2,  0, 0, 0,0, 1,0,0.81048387,41
87093,1,3,*2,1, 61,  1, 0, 1,0, 1,1,0.86323268, 3
87244,1,3,*2,1, 64,  2, 1, 1,0, 1,2,0.50000000, 1
87426,1,4,4,1,  6,  0, 1, 1,0, 1,1,*0.15151515,20
87453,1,3,1,1,  9,  0, 2, 1,*1, 0,1,0.33333333, 3
87492,1,2,1,1, 16,  0, 1, 1,0, 0,1,*0.16666667, 2
87630,1,*5,4,1,  5,  0, 1, 1,0, 1,1,0.53571429,11
87685,1,*2,1,1,  2,  0, 0, 0,0, 0,0,0.81283422,27
88129,1,*1,1,1, 10,  0, 0, 1,0, 0,1,0.50000000,69
88274,1,*2,1,1,  4,  0, 0, 0,0, 0,0,0.40845070, 7
88435,1,5,*6,1,  4,  0, 0, 1,1, 0,1,0.86486486,12
88709,1,3,*2,1,  0,  3, 1, 0,0, 0,0,0.80174927,25
88842,1,3,7,1,  3,  1, 0, 0,0, 0,0,*0.20000000, 1
89168,1,3,*3,1, 58,  2, 0, 1,0, 0,3,0.78612717,22
89187,1,3,1,1,  5,*  1, 1, 1,0, 0,1,0.80769231,13
89206,1,3,*3,1,  3,  1, 0, 2,0, 0,0,0.42528736, 1
89377,1,3,*3,1,  4,  1, 0, 1,0, 0,1,0.71621622,16
89728,1,*2,1,1,  1,  0, 0, 0,0, 0,0,0.91814947,24
89948,1,3,*4,1, 35,  0, 0, 1,0, 0,1,0.60000000, 2
90107,1,3,*2,1,  5,  2, 0, 1,0, 0,1,0.84615385,24
90129,1,3,*2,1,  9,  0, 0, 1,0, 0,1,0.71875000, 3
90367,5,*3,*1,1, 14,*  0,* 0,* 2,0, 0,1,0.78839590,47
90612,1,3,*3,1, 16,  0, 0, 1,0, 0,3,0.57563025, 1
90617,1,3,*6,1,  7,  0, 1, 1,0, 1,1,0.85971944,22
90898,1,3,*2,1,  0,  5, 0, 1,0, 0,1,0.67346939,57
90995,1,4,7,1, 12,  1, 0, 1,*1, 0,1,0.65842697,59
91585,1,3,*3,1,  2,  0, 0, 1,0, 0,0,0.43478261,29
91634,1,*5,1,1,  5,  0, 0, 1,0, 1,1,0.58333333, 2
91642,1,3,*3,1,  3,  0, 0, 1,0, 0,1,0.43478261,29
91824,1,4,4,1,  1,  3, 1, 0,0,* 3,0,0.68656716,61
91861,1,3,*3,1,  2,  0, 0, 1,0, 0,1,0.43478261,30
91863,1,*5,1,1,  5,  0, 0, 1,0, 0,1,0.25000000, 1
92087,1,*5,1,1,  5,  0, 1, 1,0, 0,1,0.45652174,15
92157,1,*5,1,1,  4,  0, 0, 1,0, 0,1,0.50000000, 2
92283,1,3,*6,1,  5,  0, 0, 0,0, 0,0,0.84834123,27
92313,2,3,*3,1,  0,  0, 2, 0,0, 0,0,*0.11111111,11
92413,1,3,*2,1, 15,  0, 1, 1,0, 0,1,0.49696970,37
92500,1,3,*2,1, 12,  0, 0, 1,0, 0,1,0.49696970, 1
92523,1,*5,1,1,  5,  0, 0, 1,0, 0,1,0.54166667,15
92533,1,3,*3,1,  1,  0, 0, 1,0, 0,0,0.44210526,30
92572,2,2,*2,1, 40,  5, 0, 1,1,* 6,1,0.86021505,61
92591,1,3,*2,1, 11,  0, 0, 1,0, 0,1,0.80991736,18
92676,1,3,*4,1,  7,  0, 1, 1,0, 0,1,0.77368421,38
92680,2,3,*4,1, 15,  1,* 1, 1,0, 0,1,0.77319588,38
92852,1,*5,1,1,  3,  0, 1, 1,0, 0,1,0.60000000,16
92874,1,3,1,1,  8,  0, 2, 1,0,* 3,1,0.50000000, 6
93096,1,*1,1,1, 12,  0, 3, 2,0, 0,1,0.85802469,54
93131,1,*5,4,1,  6,  0, 1, 1,0, 0,0,0.60416667,16
93139,1,*5,4,1,  5,  0, 1, 0,0, 0,0,0.66666667, 8
93147,2,3,1,1,  5,  0, 0,* 3,0,* 1,1,0.78723404,52
93217,1,3,*3,1, 13,  1, 1, 1,0, 0,1,0.84976526,27
93329,1,3,*6,1,  7,  0, 1, 2,0, 0,1,0.50000000, 1
93345,1,3,*2,1,  8,  3, 1, 1,0, 0,1,0.79579580,26
93779,1,*2,1,1,  3,  0, 0, 1,0, 0,1,0.75000000,10
93785,1,*5,1,1,  3,  0, 1, 1,0, 0,1,0.38461538, 6
93808,2,3,1,1,* 10,  5, 1, 1,0, 0,*1,0.65794393,61
93861,3,4,1,1,*  4,  3, 1, 1,*1, 0,*1,0.77674419,29
94117,1,3,*2,1,  5,  2, 0, 1,0, 1,1,0.78542510,49
94407,4,3,1,1, 25,*  0, 2, 1,0, 0,*3,*0.60000000,* 1
94667,1,4,*3,1,  2,  0, 0, 1,0, 0,1,0.85884692,22
94858,1,*2,1,1,  2,  0, 1, 1,0, 0,1,0.67567568,15
94877,1,3,*5,1,  5,  0, 0, 1,0, 1,1,0.51807229,23
94908,3,*2,*3,1,  9,  1, 1, 1,0,* 3,1,0.50000000,39
94997,1,3,*6,1,  2,  0, 0, 1,0, 0,1,0.72463768,30
95435,1,3,4,1,  5,  0, 0, 1,*1, 0,1,0.86486486, 3
95773,1,3,*2,1, 36,  0, 1, 1,0, 0,1,0.85370370,16
95863,1,3,*6,1,  5,  0, 0, 2,0, 0,0,0.50000000, 1
96109,6,*3,1,1,*  2,  0,* 2,* 5,0, 0,*1,0.79056047,*29
96110,7,*3,1,1,*  5,*  0,* 2,* 4,0, 0,*1,*0.85454545,56
96212,1,3,*3,1, 11,  2, 1, 0,0, 0,0,0.80174927,27
96343,1,2,*2,1, 49,  0, 0, 1,1, 1,1,0.67695100, 8
96407,1,3,1,1,* 80,  1, 0, 1,0, 0,1,0.65365854, 1
96538,2,*5,*3,1,  4,  1, 0, 0,1, 2,0,0.78313253,21
96547,1,*1,1,1,  1,  0, 0, 1,0, 0,0,0.78384279,54
96580,8,*1,1,1,*  9,*  1,* 1,* 3,*0, 0,*1,*0.85483871,55
96704,1,3,*2,1, 18,  0, 0, 1,0, 0,1,0.64495798,63
96705,1,3,*3,1,  3,  0, 0, 0,0, 0,0,0.76785714,19
96766,1,3,*2,1,  5,  5, 0, 1,0, 0,1,0.82285714,27
96826,1,3,4,*0,  4,  3, 0, 0,0, 0,0,0.68219634,10
96934,1,3,*6,1,  7,  0, 0, 2,0, 0,1,0.75000000, 1
96991,1,*5,4,1,  5,  0, 1, 1,0, 0,1,0.28947368,17
97139,1,3,*6,1,  1,  0, 0, 1,0, 0,1,0.73239437,30
97142,1,*5,4,1,  4,  0, 0, 1,0, 1,1,0.28947368,18
97146,1,*5,4,1,  3,  0, 1, 1,0, 0,1,0.28947368,19
97189,1,3,1,1,  3,  0, 2, 1,0, 0,0,*0.20000000,10
97666,1,3,*6,1,  8,  0, 1, 1,0, 0,1,0.44444444, 7
97684,1,*5,4,1,  4,  0, 1, 1,0, 0,1,0.30000000,17
97721,1,*5,4,1,  3,  1, 1, 1,0, 1,1,0.32500000,17
97781,1,*5,1,1,  4,  0, 0, 1,0, 0,0,0.50000000, 1
97959,1,3,*6,1,  7,  0, 0, 2,0, 0,1,0.50000000, 1
98039,1,3,1,1,  3,  0, 4, 4,0, 0,1,*0.83458647,41
98182,1,3,1,1, 12,  0, 0, 1,0, 0,1,*0.20000000,10
98481,2,*5,*3,1,  0,  0, 0, 1,0, 0,0,0.80813953,29
98542,1,3,*7,1, 15,  0, 1, 1,0, 0,1,0.60000000,20
98544,2,3,*7,1, 17,  0,* 1, 2,0, 0,2,0.61290323,20
98545,9,*3,*7,1,* 18,*  0,* 1,* 2,0,* 0,*2,*0.61290323,20
98825,1,*2,1,1,  0,  0, 1, 0,0, 0,0,0.91814947,24
98851,1,*2,1,1,  0,  0, 0, 0,0, 0,0,0.91814947,24
98908,1,3,*2,1, 38,  1, 1, 2,0, 2,1,0.77985948,26
98910,2,*2,*7,1,  3,  0, 0, 1,0, 0,0,0.83651226,17
98911,1,*2,7,1,  7,  0, 0, 1,0, 0,0,0.83651226,17
98956,2,3,*2,1,  6,*  2, 0, 1,0, 0,1,0.42857143, 2
98962,1,3,*2,1, 13,  2, 0, 1,0, 0,1,0.71428571, 2
99086,1,*5,4,1,  5,  0, 1, 1,0, 0,1,0.36956522,19
99129,1,3,*2,1, 11,  0, 1, 1,0, 0,0,0.52941176, 8
99140,1,*1,7,1, 15,  0, 1, 1,1, 1,1,0.67346939, 1
99151,1,*1,1,1,  1,  2, 1, 0,0, 1,0,0.64495798,11
99310,1,*1,1,1, 24,  1, 0, 1,1, 0,1,0.77553191,27
99426,1,*1,1,1, 19,  1, 1, 1,0, 0,1,0.80000000, 2
99453,1,*5,1,1, 14,  1, 1, 1,0, 0,1,0.83953033, 7
99456,1,*5,1,1,  6,  0, 1, 1,0, 0,1,0.35714286, 5
99561,1,*5,4,1,  4,  0, 1, 1,0, 0,1,0.45652174,14
99579,1,*5,4,1,  4,  0, 0, 1,0, 0,1,0.55555556,20
99586,1,*5,1,1,  8,  0, 1, 2,0, 1,0,0.47916667,13
99587,1,*5,1,1,  8,  0, 1, 2,0, 1,0,0.52083333,13
99588,3,*5,1,1,  8,  0, 1,* 2,0, 1,*0,0.51020408,11
99589,1,*5,1,1,  8,  0, 1, 1,0, 1,1,0.51020408,11
99590,8,*5,*1,1,  8,*  0,* 1, 1,*0,* 1,1,*0.50000000,*11
99594,1,*5,1,1, 10,  0, 1, 1,0, 1,1,0.53571429,11
99995,1,4,1,1, 20,  0, 0, 1,*1, 1,1,0.81074169,48
100005,1,*5,4,1,  3,  1, 2, 0,0, 0,1,0.47916667,13
100095,1,3,*6,1,  5,  0, 0, 0,0, 0,0,0.32000000, 8
100252,1,*5,1,1,  3,  0, 2, 1,0, 0,1,0.52083333,13
100324,1,*5,4,1,  3,  0, 1, 1,0, 0,1,0.77611940,39
100377,1,3,*2,1, 52,  4, 0, 1,0, 0,1,0.40000000, 2
100562,1,*5,4,1, 26,  0, 1, 1,0, 0,1,0.44217687, 4
100604,1,5,*6,1,  8,  0, 0, 0,0, 0,0,0.84166667,13
100606,2,*5,*6,1,  8,  0, 0, 0,0, 0,0,0.84426230,13
100608,2,*5,*6,1, 10,  0, 0, 1,0, 0,1,0.84800000,13
100672,1,3,4,1, 25,  0, 0, 1,0,* 5,1,0.84210526, 3
101191,1,3,*6,1,  1,  0, 1, 1,0, 0,1,0.85961538,24
101256,1,3,*2,1,  1,  2, 0, 1,0, 2,1,0.64495798,69
101267,1,3,*6,1,  6,  0, 0, 1,0, 0,1,0.85796545,24
101326,1,4,*2,1,  6,  2, 1, 0,0, 0,0,0.52571429, 4
101416,1,*4,1,1,  5,  0, 1, 1,0, 0,1,0.33333333, 1
101458,5,*4,1,1, 11,  0, 2,* 1,0, 0,*2,*0.25000000,*12
101459,1,4,1,1, 11,  0, 2, 1,0, 0,2,*0.23076923,12
101577,1,3,7,1,  1,  0, 0, 0,0, 0,*0,0.65365854,10
101674,1,3,*3,1,  8,  3, 0, 1,0, 1,1,0.67346939,75
101683,1,4,7,1,  6,  0, 1, 1,*1, 0,1,0.64495798,75
102095,2,*1,*3,1, 19,  2, 0, 1,1, 0,1,0.46825397,32
102173,1,4,*2,1, 16,  0, 0, 1,0, 0,1,0.66666667, 1
102274,1,4,*6,1, 10,  0, 0, 1,0, 0,1,0.33333333, 4
102287,1,3,*2,1,  8,  0, 0, 0,0, 0,0,0.62464183, 8
102358,1,*1,7,1, 18,  2, 1, 2,1, 2,4,0.65822785, 5
102386,1,*5,4,1,  7,  1, 0, 1,0, 0,0,0.40000000, 4
102395,1,3,*2,1,  4,  0, 0, 1,0, 0,1,0.71287129,19
102412,2,3,1,1,* 17,  2, 1, 1,0, 1,*1,0.63636364,23
102599,1,*1,1,1,  3,  0, 0, 1,0, 0,1,0.90740741, 2
102619,1,3,*6,1, 38,  6, 1, 0,0, 0,0,0.64908722,76
102621,1,3,*6,1, 38,  6, 1, 0,0, 0,0,0.67346939,76
102623,1,3,*6,1, 39,  6, 1, 0,0, 0,0,0.68656716,76
103032,1,3,*6,1,  0,  2, 1, 1,0, 0,1,0.83783784,32
103111,1,3,1,1, 11,  1, 1, 3,0, 0,2,*0.00000000, 1
103112,1,3,1,1, 13,  1, 1, 3,0, 0,2,*0.00000000, 1
103113,9,*3,*1,1, 15,*  1,* 1,* 3,0,* 0,*2,*0.00000000,* 1
103130,1,3,*2,1,  3,  0, 0, 0,0, 0,0,0.68421053, 7
103138,1,3,*3,1,  4,  0, 0, 0,0, 0,0,0.81538462,16
103176,1,3,1,1,  6,  1, 0, 1,0, 0,1,*0.23076923,13
103216,1,3,*2,1, 28,  2, 1, 1,0, 0,1,0.85370370,56
103584,1,3,*3,1,  7,  7, 0, 1,0, 0,1,0.59523810,37
103589,1,3,*2,1,  2,  1, 1, 0,0, 1,1,0.88372093,17
103666,1,3,*2,1,  2,  1, 1, 1,0, 1,2,0.92233010, 6
103707,1,3,*6,1, 12,  2, 1, 1,0, 0,1,0.78155340, 3
103860,1,*5,4,1,  7,  0, 1, 1,0, 0,1,0.47126437, 8
103880,1,*5,4,1, 13,  0, 1, 1,0, 1,1,0.44186047, 9
103902,1,*5,4,1, 14,  0, 1, 1,0, 0,1,0.47126437, 8
103912,1,3,*2,1,  7,  0, 0, 0,0, 0,0,0.85443038,12
103923,1,3,*2,1, 26,  0, 0, 1,0, 0,1,0.85443038,12
103947,1,4,*2,1,  5,  0, 0, 0,0, 0,0,0.75000000, 3
103973,1,3,1,1, 40,  1, 0, 0,0,* 4,0,0.87931034, 9
104045,2,3,*7,1, 10,  0,* 1, 1,0, 0,1,0.76585366,40
104046,2,3,*7,1, 10,  0,* 1, 1,0, 0,1,0.76585366,39
104076,1,3,*2,1, 12,  0, 0, 0,0, 0,0,0.62078652,31
104156,1,4,*2,1, 30,  0, 0, 1,0, 2,1,0.25000000, 2
104157,2,*5,*3,1,  3,  0, 0, 0,0, 0,0,0.68817204,25
104161,1,*5,1,1,  2,  0, 0, 0,0, 0,0,0.53125000,14
104196,1,4,1,1, 20,  0, 1, 1,0, 0,1,*0.16666667, 9
104373,1,*1,4,1, 11,  0, 0, 2,1, 1,1,0.77985948,41
104504,1,3,*2,1,  6,  1, 0, 0,0, 1,0,0.63461538,20
104590,7,*3,*4,1,  5,*  1,* 2, 2,0,* 0,*2,*0.45454545, 4
104592,7,*3,*4,1,*  9,*  1,* 2, 2,0, 0,*2,*0.45454545, 4
104596,2,3,4,1, 14,  1, 4,* 1,0, 0,*4,0.54545455, 4
104816,1,3,*3,1, 17,  0, 0, 1,0, 1,1,0.56329114, 9
104835,1,3,*3,1, 19,  2, 0, 1,0, 0,1,0.55128205,29
104957,2,3,4,1,* 35,  1, 0, 1,0, 0,*1,0.77985948, 6
105015,2,*1,*3,1,  8,  1, 0, 0,0, 0,0,0.60000000,23
105034,1,3,*6,1,  2,  1, 0, 0,0, 0,0,0.62264151, 3
105180,1,3,*6,1,  6,  0, 0, 1,0, 0,1,0.54198473,31
105213,1,*5,1,1,  9,  1, 0, 0,0, 0,0,0.52941176, 2
105218,1,*5,1,1, 14,  1, 0, 1,0, 0,1,0.64705882, 1
105336,2,*2,*3,1,  2,  2, 0, 0,0, 0,0,0.60194175,22
105816,1,3,*2,1,  3,  5, 1, 1,0, 0,1,0.33333333, 5
105824,1,3,*3,1,  7,  1, 0, 1,0, 0,1,0.50000000, 2
105892,1,3,1,1,  7,  0, 0, 1,0, 0,1,*0.50000000, 4
105904,1,*1,1,1, 21,  3, 0, 0,1, 2,2,0.78190955,84
105955,1,*5,1,1,  4,  0, 0, 1,0, 0,0,0.57894737, 4
105960,1,3,*2,1,  2,  1, 1, 1,0, 1,1,0.66666667, 5
105970,1,4,1,1,  9,  0, 0, 0,*1, 0,0,0.64864865,22
106047,1,3,*6,1, 20,  1, 1, 1,0, 0,1,0.84279476,32
106124,1,3,*3,1, 10,  1, 0, 1,0, 1,1,0.81428571,17
106448,1,3,1,1,  8,  1, 2, 3,0, 2,1,*0.09090909,21
106499,1,*1,1,1,  2,  0, 1, 1,0, 0,1,0.91228070, 2
106537,1,*1,1,1,  5,  1, 1, 0,1, 0,0,0.65079365,80
106586,1,*5,1,1,  7,  0, 1, 1,0, 0,1,0.59090909, 4
106837,3,3,1,1, 12,*  1,* 0, 1,0, 0,*2,0.61214953,16
106843,2,3,1,1, 15,  1,* 0, 1,0, 0,*3,0.67460317,16
106844,3,3,1,1, 15,*  1,* 0, 1,0, 0,*3,0.66412214,16
106846,7,3,*1,1,* 15,*  1,* 0, 1,0,* 0,*3,*0.66545455,16
106851,2,3,1,1, 15,  1,* 0, 1,0, 0,*3,0.66461538,16
106912,1,3,1,1,  6,  1, 1, 1,*1, 1,1,0.48201439, 5
107098,1,3,*2,1, 13,  0, 1, 0,0, 0,0,0.83982684,31
107354,1,3,*2,1, 19,  9, 1, 1,0, 0,1,0.63888889, 1
107407,9,*3,*1,1,  8,*  1,* 1, 2,*0,* 1,*3,*0.52941176,*10
107409,8,*3,*1,1,  8,*  1,* 1, 2,0,* 1,*3,*0.47368421,*10
107410,5,3,1,1,  8,*  1, 1, 2,0,* 1,*3,*0.45000000,*10
107411,7,3,1,1,  8,*  1,* 1,* 2,0,* 1,*3,*0.42857143,*10
107413,10,*3,*1,1,*  9,*  1,* 1, 2,*0,* 1,*4,*0.42857143,*10
107414,10,*3,*1,1,*  9,*  1,* 1, 2,*0,* 1,*4,*0.47619048,*10
107415,6,3,1,1,  9,*  1,* 1, 2,0,* 1,*4,*0.45454545,*10
107416,12,*3,*1,*1,*  9,*  1,* 1,* 2,*0,* 1,*4,*0.43478261,*10
107417,3,3,1,1,  9,  1, 1, 2,0,* 1,*4,0.52173913,*10
107420,11,*3,*1,1,*  9,*  1,* 1,* 2,*0,* 1,*4,*0.54166667,*10
107432,1,3,*3,1,  2,  1, 0, 0,0, 0,0,0.84615385, 8
107583,1,*5,4,1, 21,  0, 1, 1,0, 1,1,0.60000000, 1
107585,1,3,*4,1,  3,  0, 0, 1,0, 0,1,0.68000000,11
107650,1,*2,1,1,  1,  0, 1, 0,0, 0,0,0.91814947,24
107744,1,3,*2,1, 22,  2, 0, 1,0, 0,0,0.73076923,17
107773,1,3,*2,1,  9,  0, 0, 1,0, 0,2,0.52941176,10
107775,1,3,*2,1,  9,  0, 0, 1,0, 0,2,0.47368421,10
107777,1,3,*2,1,  9,  0, 0, 1,0, 0,2,0.42857143,10
107779,1,3,*2,1, 12,  0, 0, 1,0, 0,3,0.42857143,10
107780,1,3,*2,1, 12,  0, 0, 1,0, 0,3,0.47619048,10
